icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
CYDB,"Burwash Arpt, YT, CA",2025-10-03T17:00:00Z,2025-10-03 10:00:00,VFR,-3,-3,0,0,0,15,1008.2,METAR CYDB 031700Z 00000KT 15SM FEW002 FEW040 BKN250 M03/M03 A2977 RMK SC1SC1CS5 SLP125,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Burwash Airport,61.371101,-139.041,CA,CA-YT
CYDB,"Burwash Arpt, YT, CA",2025-10-03T18:00:00Z,2025-10-03 11:00:00,VFR,0,0,0,0,0,15,1008.2,METAR CYDB 031800Z 00000KT 15SM FEW004 SCT018 OVC250 00/M00 A2977 RMK SF1SC4CS4 SF TR SLP124,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Burwash Airport,61.371101,-139.041,CA,CA-YT
CYDB,"Burwash Arpt, YT, CA",2025-10-03T18:25:00Z,2025-10-03 11:25:00,VFR,1,0,330,3,0,15,1008.5,SPECI CYDB 031825Z 33003KT 15SM FEW002 FEW010 SCT018 OVC250 01/00 A2978 RMK ST1SF1SC3CS4 ST TR SLP127,2025-10-03T18:46:50Z,2025-10-03T14:46:50Z,Burwash Airport,61.371101,-139.041,CA,CA-YT
CYDC,"Princeton Arpt, BC, CA",2025-10-03T17:00:00Z,2025-10-03 17:00:00,VFR,6,2,VAR,2,0,25,1020.7,METAR CYDC 031700Z VRB02KT 25SM FEW270 FEW280 06/02 A3014 RMK CI1CC1 CI TR CC TR SLP220,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Princeton Airport,49.468102,-120.511002,CA,CA-BC
CYDC,"Princeton Arpt, BC, CA",2025-10-03T18:00:00Z,2025-10-03 18:00:00,VFR,9,2,140,3,0,25,1019.7,METAR CYDC 031800Z 14003KT 110V250 25SM FEW045 FEW270 FEW280 09/02 A3011 RMK CF1CI1CC1 CF TR CC TR SLP206,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Princeton Airport,49.468102,-120.511002,CA,CA-BC
CYDF,"Deer Lake Arpt, NL, CA",2025-10-03T17:00:00Z,2025-10-03 14:30:00,VFR,16,4,230,15,0,15,1013.6,METAR CYDF 031700Z 23015KT 15SM BKN150 BKN210 16/04 A2993 RMK AC5CI2 SLP139 DENSITY ALT 300FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Deer Lake Airport,49.2108,-57.391399,CA,CA-NL
CYDF,"Deer Lake Arpt, NL, CA",2025-10-03T18:00:00Z,2025-10-03 15:30:00,VFR,16,7,230,9,0,15,1013.3,METAR CYDF 031800Z 23009KT 15SM BKN160 BKN210 16/07 A2992 RMK AC6CI1 SLP134 DENSITY ALT 300FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Deer Lake Airport,49.2108,-57.391399,CA,CA-NL
CYDL,"Dease Lake Arpt, BC, CA",2025-10-03T17:34:00Z,2025-10-03 10:34:00,VFR,4,2,210,8,0,9,1009.9,SPECI CYDL 031734Z AUTO 21008KT 9SM SCT071 BKN120 04/02 A2982 RMK SLP114,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Dease Lake Airport,58.422199,-130.031998,CA,CA-BC
CYDL,"Dease Lake Arpt, BC, CA",2025-10-03T18:00:00Z,2025-10-03 11:00:00,VFR,4,3,200,5,0,9,1010.2,METAR CYDL 031800Z AUTO 20005KT 9SM CLR 04/03 A2983 RMK SLP117,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Dease Lake Airport,58.422199,-130.031998,CA,CA-BC
CYDN,"Dauphin Arpt, MB, CA",2025-10-03T17:00:00Z,2025-10-03 12:00:00,VFR,14,11,110,10,0,9,1014.6,METAR CYDN 031700Z AUTO 11010KT 9SM FEW120 14/11 A2996 RMK SLP155,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Dauphin Barker Airport,51.1008,-100.052002,CA,CA-MB
CYDN,"Dauphin Arpt, MB, CA",2025-10-03T18:00:00Z,2025-10-03 13:00:00,VFR,15,11,90,10,0,9,1014,METAR CYDN 031800Z AUTO 09010KT 9SM FEW130 15/11 A2994 RMK SLP146 DENSITY ALT 1200FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Dauphin Barker Airport,51.1008,-100.052002,CA,CA-MB
CYDP,"Nain Arpt, NL, CA",2025-10-03T17:00:00Z,2025-10-03 14:00:00,VFR,17,12,270,16,23,15,993,METAR CYDP 031700Z 27016G23KT 15SM SCT040 BKN051 17/12 A2932 RMK SC4SC3 SLP932 DENSITY ALT 1000FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Nain Airport,56.550778,-61.682224,CA,CA-NL
CYDP,"Nain Arpt, NL, CA",2025-10-03T18:19:00Z,2025-10-03 15:19:00,VFR,15,12,290,23,30,15,994,SPECI CYDP 031819Z 29023G30KT 15SM -SHRA BKN031 OVC058 15/12 A2935 RMK SC5SC3 CVCTV CLD EMBD PRESRR SLP940 DENSITY ALT 700FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Nain Airport,56.550778,-61.682224,CA,CA-NL
CYDQ,"Dawson Creek Arpt, BC, CA",2025-10-03T17:45:00Z,2025-10-03 10:45:00,VFR,11,1,240,24,33,9,1007.2,SPECI CYDQ 031745Z AUTO 24024G33KT 9SM FEW240 11/01 A2974 RMK SLP088 DENSITY ALT 2500FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Dawson Creek Airport,55.741245,-120.183263,CA,CA-BC
CYDQ,"Dawson Creek Arpt, BC, CA",2025-10-03T18:00:00Z,2025-10-03 11:00:00,VFR,11,1,250,23,35,9,1007.5,METAR CYDQ 031800Z AUTO 25023G35KT 9SM FEW240 11/01 A2975 RMK SLP092 DENSITY ALT 2400FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Dawson Creek Airport,55.741245,-120.183263,CA,CA-BC
CYEG,"Edmonton Intl Arpt, AB, CA",2025-10-03T17:00:00Z,2025-10-03 11:00:00,VFR,14,3,280,4,0,20,1011.6,METAR CYEG 031700Z 28004KT 20SM FEW100 FEW250 14/03 A2987 RMK AC2CI1 CI TR SLP127 DENSITY ALT 2900FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Edmonton International Airport,53.3097,-113.580002,CA,CA-AB
CYEG,"Edmonton Intl Arpt, AB, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,16,3,250,6,0,20,1010.9,METAR CYEG 031800Z 25006KT 220V300 20SM FEW100 FEW250 16/03 A2985 RMK AC1CI1 AC TR SLP120 DENSITY ALT 3200FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Edmonton International Airport,53.3097,-113.580002,CA,CA-AB
CYEK,"Arviat/Eskimo Pt Arpt, NU, CA",2025-10-03T17:00:00Z,2025-10-03 12:00:00,VFR,9,6,190,12,0,15,1011.6,METAR CYEK 031700Z 19012KT 15SM SKC 09/06 A2987 RMK SLP117,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Arviat Airport,61.0942,-94.070801,CA,CA-NU
CYEK,"Arviat/Eskimo Pt Arpt, NU, CA",2025-10-03T18:00:00Z,2025-10-03 13:00:00,VFR,11,3,220,16,0,15,1010.9,METAR CYEK 031800Z 22016KT 15SM SKC 11/03 A2985 RMK SLP109,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Arviat Airport,61.0942,-94.070801,CA,CA-NU
CYEN,"Estevan Arpt, SK, CA",2025-10-03T17:00:00Z,2025-10-03 11:00:00,VFR,16,11,80,12,0,9,1011.6,METAR CYEN 031700Z AUTO 08012KT 9SM BKN160 16/11 A2987 RMK SLP124 DENSITY ALT 2600FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Estevan Airport,49.2103004456,-102.966003418,CA,CA-SK
CYEN,"Estevan Arpt, SK, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,19,12,100,11,17,9,1010.2,METAR CYEN 031800Z AUTO 10011G17KT 9SM SCT130 BKN150 19/12 A2983 RMK SLP110 DENSITY ALT 3000FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Estevan Airport,49.2103004456,-102.966003418,CA,CA-SK
CYER,"Ft Severn Arpt, ON, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,9,5,280,7,0,9,1019.4,METAR CYER 031700Z AUTO 28007KT 9SM FEW021 OVC041 09/05 A3010 RMK SLP197,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Fort Severn Airport,56.018902,-87.676102,CA,CA-ON
CYER,"Ft Severn Arpt, ON, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,9,2,280,10,0,9,1019.7,METAR CYER 031800Z AUTO 28010KT 9SM FEW025 BKN041 09/02 A3011 RMK SLP198,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Fort Severn Airport,56.018902,-87.676102,CA,CA-ON
CYET,"Edson Arpt, AB, CA",2025-10-03T17:00:00Z,2025-10-03 11:00:00,VFR,10,2,220,3,0,9,1011.6,METAR CYET 031700Z AUTO 22003KT 190V270 9SM CLR 10/02 A2987 RMK SLP138,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Edson Airport,53.578899383499994,-116.464996338,CA,CA-AB
CYET,"Edson Arpt, AB, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,13,3,260,4,0,9,1010.9,METAR CYET 031800Z AUTO 26004KT 190V280 9SM FEW120 13/03 A2985 RMK SLP131 DENSITY ALT 3600FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Edson Airport,53.578899383499994,-116.464996338,CA,CA-AB
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-10-03T17:28:00Z,2025-10-03 11:28:00,VFR,-1,-1,250,4,0,15,1002.5,SPECI CYEV 031728Z 25004KT 15SM SCT006 BKN042 M01/M01 A2960 RMK ST4SC3 SLP031,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,-1,-1,VAR,2,0,15,1002.8,METAR CYEV 031800Z VRB02KT 15SM FEW005 FEW023 BKN043 M01/M01 A2961 RMK ST1SC1SC5 SLP034,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYEV,"Inuvik/Zubko Arpt, NT, CA",2025-10-03T18:27:00Z,2025-10-03 12:27:00,IFR,0,-1,VAR,2,0,15,1003.1,SPECI CYEV 031827Z VRB02KT 15SM BKN006 BKN043 M00/M01 A2962 RMK ST6SC1 SLP037,2025-10-03T18:46:50Z,2025-10-03T14:46:50Z,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CA,CA-NT
CYFB,"Iqaluit Arpt, NU, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,MVFR,5,0,300,22,29,30,986.2,METAR CYFB 031700Z 30022G29KT 30SM BKN028 BKN085 05/M00 A2912 RMK SC7AC1 AC TR INTMT -RA SLP863,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Iqaluit Airport,63.756402,-68.555801,CA,CA-NU
CYFB,"Iqaluit Arpt, NU, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,MVFR,5,0,300,21,27,30,986.9,METAR CYFB 031800Z 30021G27KT 30SM -RA BKN025 BKN080 05/00 A2914 RMK SC7AC1 AC TR SLP871,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Iqaluit Airport,63.756402,-68.555801,CA,CA-NU
CYFC,"Fredericton Intl, NB, CA",2025-10-03T17:00:00Z,2025-10-03 14:00:00,VFR,21,3,220,14,20,9,1020.1,METAR CYFC 031700Z AUTO 22014G20KT 9SM CLR 21/03 A3012 RMK SLP202 DENSITY ALT 600FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Fredericton Airport,45.868900299072266,-66.537200927734375,CA,CA-NB
CYFC,"Fredericton Intl, NB, CA",2025-10-03T18:00:00Z,2025-10-03 15:00:00,VFR,22,2,220,10,16,9,1019.4,METAR CYFC 031800Z AUTO 22010G16KT 210V280 9SM CLR 22/02 A3010 RMK SLP194 DENSITY ALT 700FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Fredericton Airport,45.868900299072266,-66.537200927734375,CA,CA-NB
CYFO,"Flin Flon Arpto, MB, CA",2025-10-03T17:00:00Z,2025-10-03 12:00:00,VFR,13,8,170,7,0,15,1016,METAR CYFO 031700Z 17007KT 090V200 15SM FEW015 SCT250 BKN300 13/08 A3000 RMK SC1CI3CC2 SLP170,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Flin Flon Airport,54.678101,-101.681999,CA,CA-MB
CYFO,"Flin Flon Arpto, MB, CA",2025-10-03T18:00:00Z,2025-10-03 13:00:00,VFR,14,6,170,9,0,15,1014.6,METAR CYFO 031800Z 17009KT 15SM FEW150 FEW180 SCT190 BKN210 OVC300 14/06 A2996 RMK AC1AC1AC2CI2CC2 SLP158,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Flin Flon Airport,54.678101,-101.681999,CA,CA-MB
CYFR,"Fort Resolution Arpt, NT, CA",2025-10-03T17:00:00Z,2025-10-03 11:00:00,VFR,9,7,170,5,0,14,996,METAR CYFR 031700Z 17005KT 14SM FEW055 SCT090 BKN180 09/07 A2941 RMK SC2AC2AS3 SLP967,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Fort Resolution Airport,61.1808013916,-113.690002441,CA,CA-NT
CYFR,"Fort Resolution Arpt, NT, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,12,6,250,4,0,15,995.3,METAR CYFR 031800Z 25004KT 210V320 15SM FEW055 BKN086 BKN180 12/06 A2939 RMK SC1AC5AS1 SLP961 DENSITY ALT 900FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Fort Resolution Airport,61.1808013916,-113.690002441,CA,CA-NT
CYFS,"Fort Simpson Arpt, NT, CA",2025-10-03T17:00:00Z,2025-10-03 11:00:00,VFR,9,0,300,5,0,15,996.4,METAR CYFS 031700Z 30005KT 260V330 15SM FEW087 BKN160 BKN220 09/M00 A2942 RMK AC2AC3CI1 CI TR SLP973,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Fort Simpson Airport,61.76020050048828,-121.23699951171876,CA,CA-NT
CYFS,"Fort Simpson Arpt, NT, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,VFR,10,1,340,11,0,15,997.4,METAR CYFS 031800Z 34011KT 15SM BKN087 BKN160 BKN250 10/01 A2945 RMK AC5AC1CI1 CI TR SLP982,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Fort Simpson Airport,61.76020050048828,-121.23699951171876,CA,CA-NT
CYFT,"Makkovik Arpt, NL, CA",2025-10-03T17:00:00Z,2025-10-03 14:00:00,VFR,16,9,240,16,26,15,997.7,METAR CYFT 031700Z 24016G26KT 15SM FEW030 SCT039 BKN100 BKN240 16/09 A2946 RMK SC2SC2AC1CS1 SLP980 DENSITY ALT 900FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Makkovik Airport,55.077335,-59.187942,CA,CA-NL
CYFT,"Makkovik Arpt, NL, CA",2025-10-03T18:00:00Z,2025-10-03 15:00:00,VFR,16,10,230,10,15,15,998.1,METAR CYFT 031800Z 23010G15KT 15SM SCT030 BKN039 BKN100 BKN240 16/10 A2947 RMK SC3SC2AC1CS1 SLP982 DENSITY ALT 1000FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Makkovik Airport,55.077335,-59.187942,CA,CA-NL
CYGE,"Golden Arpt, BC, CA",2025-10-03T17:00:00Z,2025-10-03 17:00:00,VFR,9,4,130,4,0,20,1018.4,METAR CYGE 031700Z 13004KT 090V160 20SM FEW015 SCT060 SCT090 SCT210 09/04 A3007 RMK SC1CU3AC1CI1 SC TR CI TR SLP198,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Golden Airport,51.299196,-116.982002,CA,CA-BC
CYGE,"Golden Arpt, BC, CA",2025-10-03T18:00:00Z,2025-10-03 18:00:00,VFR,10,5,130,3,0,20,1017.4,METAR CYGE 031800Z 13003KT 100V170 20SM SCT060 BKN220 10/05 A3004 RMK CU3CI3 SLP189,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Golden Airport,51.299196,-116.982002,CA,CA-BC
CYGH,"Fort Good Hope Arpt, NT, CA",2025-10-03T17:17:00Z,2025-10-03 11:17:00,IFR,1,0,260,10,0,20,1002.8,SPECI CYGH 031717Z 26010KT 20SM BKN008 01/M00 A2961 RMK SC7 SLP035,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Fort Good Hope Airport,66.240658,-128.647757,CA,CA-NT
CYGH,"Fort Good Hope Arpt, NT, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,IFR,1,-1,270,9,0,20,1003.1,METAR CYGH 031800Z 27009KT 20SM BKN008 BKN038 01/M01 A2962 RMK SC7SC1 SC TR SLP039,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Fort Good Hope Airport,66.240658,-128.647757,CA,CA-NT
CYGH,"Fort Good Hope Arpt, NT, CA",2025-10-03T18:27:00Z,2025-10-03 12:27:00,VFR,1,0,260,7,0,20,1003.1,SPECI CYGH 031827Z 26007KT 20SM FEW008 BKN047 01/M00 A2962 RMK SC2SC5 SLP040,2025-10-03T18:46:50Z,2025-10-03T14:46:50Z,Fort Good Hope Airport,66.240658,-128.647757,CA,CA-NT
CYGK,"Kingston Arpt, ON, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,19,13,180,12,0,15,1024.8,METAR CYGK 031700Z 18012KT 15SM FEW250 19/13 A3026 RMK CI2 SLP249,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Kingston Norman Rogers Airport,44.2253,-76.596901,CA,CA-ON
CYGK,"Kingston Arpt, ON, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,19,14,180,10,0,15,1024.1,METAR CYGK 031800Z 18010KT 15SM FEW240 19/14 A3024 RMK CI2 SLP243 DENSITY ALT 600FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Kingston Norman Rogers Airport,44.2253,-76.596901,CA,CA-ON
CYGL,"La Grande Riviere Arpt, QC, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,MVFR,8,5,310,9,0,15,1015,METAR CYGL 031700Z 31009KT 15SM OVC013 08/05 A2997 RMK SC8 SLP159,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGL,"La Grande Riviere Arpt, QC, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,MVFR,8,5,320,10,0,15,1015.7,METAR CYGL 031800Z 32010KT 15SM OVC014 08/05 A2999 RMK SC8 SLP165,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGL,"La Grande Riviere Arpt, QC, CA",2025-10-03T18:50:00Z,2025-10-03 14:50:00,MVFR,8,4,300,7,0,15,1016.3,SPECI CYGL 031850Z 30007KT 15SM OVC020 08/04 A3001 RMK SC8 SLP171,2025-10-03T18:58:11Z,2025-10-03T14:58:11Z,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CA,CA-QC
CYGP,"Gaspé Arpt, QC, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,21,5,100,9,0,15,1013,METAR CYGP 031700Z 10009KT 15SM FEW170 SCT240 21/05 A2991 RMK AC2CI1 CONTRAILS SLP131 DENSITY ALT 900FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,CA,CA-QC
CYGP,"Gaspé Arpt, QC, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,19,3,80,15,0,15,1012.6,METAR CYGP 031800Z 08015KT 15SM FEW170 FEW200 SCT240 19/03 A2990 RMK AC1CC1CI2 CC TR SLP129 DENSITY ALT 600FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,CA,CA-QC
CYGR,"Îles de la Madeleine Arpt, QC, CA",2025-10-03T17:00:00Z,2025-10-03 14:00:00,VFR,17,8,240,17,23,20,1016.7,METAR CYGR 031700Z 24017G23KT 20SM FEW280 17/08 A3002 RMK CI1 SLP168,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Îles-de-la-Madeleine Airport,47.425242,-61.778612,CA,CA-QC
CYGR,"Îles de la Madeleine Arpt, QC, CA",2025-10-03T18:00:00Z,2025-10-03 15:00:00,VFR,17,8,250,17,25,20,1016,METAR CYGR 031800Z 25017G25KT 20SM FEW270 17/08 A3000 RMK CI2 SLP162,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Îles-de-la-Madeleine Airport,47.425242,-61.778612,CA,CA-QC
CYGT,"Igloolik Arpt, NU, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,-3,-6,350,26,0,15,994.7,METAR CYGT 031700Z 35026KT 15SM FEW220 M03/M06 A2937 RMK CS1 SLP952,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Igloolik Airport,69.3647,-81.816101,CA,CA-NU
CYGT,"Igloolik Arpt, NU, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,-3,-5,340,25,33,15,995.3,METAR CYGT 031800Z 34025G33KT 15SM FEW055 M03/M05 A2939 RMK SC2 SLP959,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Igloolik Airport,69.3647,-81.816101,CA,CA-NU
CYGV,"Havre St Pierre Arpt, QC, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,12,6,260,21,31,9,1011.6,METAR CYGV 031700Z AUTO 26021G31KT 9SM CLR 12/06 A2987 RMK SLP117,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGV,"Havre St Pierre Arpt, QC, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,12,6,260,20,30,9,1010.9,METAR CYGV 031800Z AUTO 26020G30KT 9SM CLR 12/06 A2985 RMK SLP112,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Havre-Saint-Pierre Airport,50.281898,-63.611401,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-10-03T18:02:00Z,2025-10-03 14:02:00,MVFR,5,4,310,12,0,4,1016,SPECI CYGW 031802Z AUTO 31012KT 4SM -RA BR BKN016 BKN022 OVC030 05/04 A3000 RMK SLP161,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-10-03T18:19:00Z,2025-10-03 14:19:00,MVFR,6,3,310,8,0,9,1016.3,SPECI CYGW 031819Z AUTO 31008KT 9SM SCT016 BKN030 OVC040 06/03 A3001 RMK SLP164,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYGW,"Kuujjuarapik Arpt, QC, CA",2025-10-03T18:56:00Z,2025-10-03 14:56:00,MVFR,5,4,320,12,18,8,1017,SPECI CYGW 031856Z AUTO 32012G18KT 8SM -RA FEW010 SCT016 BKN023 OVC034 05/04 A3003 RMK SLP170,2025-10-03T18:58:11Z,2025-10-03T14:58:11Z,Kuujjuarapik Airport,55.28189849853515,-77.76529693603516,CA,CA-QC
CYHA,"Quaqtaq Arpt, QC, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,5,1,290,17,0,15,995,METAR CYHA 031700Z 29017KT 15SM OVC034 05/01 A2938 RMK SC8 SLP953,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Quaqtaq Airport,61.046398,-69.617798,CA,CA-QC
CYHA,"Quaqtaq Arpt, QC, CA",2025-10-03T18:00:00Z,2025-10-03 14:00:00,VFR,4,2,280,13,19,15,995.7,METAR CYHA 031800Z 28013G19KT 15SM OVC033 04/02 A2940 RMK SC8 SLP961,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Quaqtaq Airport,61.046398,-69.617798,CA,CA-QC
CYHD,"Dryden Rgnl, ON, CA",2025-10-03T17:00:00Z,2025-10-03 12:00:00,VFR,17,11,140,5,0,9,1019,METAR CYHD 031700Z AUTO 14005KT 010V160 9SM OVC120 17/11 A3009 RMK SLP199 DENSITY ALT 1800FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHD,"Dryden Rgnl, ON, CA",2025-10-03T18:00:00Z,2025-10-03 13:00:00,VFR,21,11,140,7,0,9,1018.4,METAR CYHD 031800Z AUTO 14007KT 9SM BKN110 BKN140 21/11 A3007 RMK SLP190 DENSITY ALT 2200FT,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Dryden Regional Airport,49.831699,-92.744202,CA,CA-ON
CYHE,"Hope Rgnl Airpark, BC, CA",2025-10-03T17:36:00Z,2025-10-03 10:36:00,VFR,11,8,80,3,0,6,1021.1,SPECI CYHE 031736Z AUTO 08003KT 060V130 6SM HZ OVC071 11/08 A3015 RMK ICE MISG SLP213,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHE,"Hope Rgnl Airpark, BC, CA",2025-10-03T18:00:00Z,2025-10-03 11:00:00,VFR,12,8,100,4,0,9,1021.1,METAR CYHE 031800Z AUTO 10004KT 060V120 9SM OVC071 12/08 A3015 RMK ICE MISG SLP212,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CA,CA-BC
CYHK,"Gjoa Haven Arpt, NU, CA",2025-10-03T17:15:00Z,2025-10-03 11:15:00,MVFR,-1,-2,190,11,0,15,1003.1,SPECI CYHK 031715Z 19011KT 15SM OVC011 M01/M02 A2962 RMK SC8 SLP036,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHK,"Gjoa Haven Arpt, NU, CA",2025-10-03T18:00:00Z,2025-10-03 12:00:00,MVFR,0,-2,200,11,18,15,1003.1,METAR CYHK 031800Z 20011G18KT 15SM OVC011 M00/M02 A2962 RMK SC8 SLP035,2025-10-03T18:21:22Z,2025-10-03T14:21:22Z,Gjoa Haven Airport,68.635597,-95.849701,CA,CA-NU
CYHM,"Hamilton/Munro Intl, ON, CA",2025-10-03T17:00:00Z,2025-10-03 13:00:00,VFR,23,14,260,6,0,15,1024.1,METAR CYHM 031700Z 26006KT 100V270 15SM FEW035 23/14 A3024 RMK CF1 CF TR SLP244 DENSITY ALT 1600FT,2025-10-03T18:04:54Z,2025-10-03T14:04:54Z,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CA,CA-ON
