"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KF17","Center Muni, TX, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",18,17,0,0,NA,NA,1013.3,"METAR KF17 170355Z AUTO 00000KT 10SM BKN047 18/17 A2992 RMK AO2",2025-11-17 04:08:58.488754,2025-11-16 23:08:58.488802
"KF70","Murrieta/French Valley Arpt, CA, US",2025-11-17 03:55:00,"2025-11-16 19:55:00","VFR",13,12,170,5,NA,NA,1016.3,"METAR KF70 170355Z AUTO 17005KT 10SM SCT009 OVC050 13/12 A3001 RMK AO2",2025-11-17 04:08:58.495539,2025-11-16 23:08:58.495582
"KETB","West Bend Muni, WI, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",2,-7,300,5,NA,NA,1015,"METAR KETB 170355Z AUTO 30005KT 10SM CLR 02/M07 A2997 RMK AO2",2025-11-17 04:08:58.502254,2025-11-16 23:08:58.502303
"KFKR","Frankfort Muni, IN, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",NA,NA,270,7,NA,NA,1014.6,"METAR KFKR 170355Z AUTO 27007KT 10SM CLR A2996 RMK AO2",2025-11-17 04:08:58.522737,2025-11-16 23:08:58.522783
"KFMM","Fort Morgan Muni, CO, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",9,-1,NA,3,NA,NA,1006.2,"METAR KFMM 170355Z AUTO VRB03KT 10SM CLR 09/M01 A2971 RMK AO2",2025-11-17 04:08:58.530055,2025-11-16 23:08:58.530103
"KF45","North Palm Beach Cnty, FL, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",17,17,0,0,NA,NA,1013.6,"METAR KF45 170355Z AUTO 00000KT 10SM SCT030 BKN036 17/17 A2993 RMK AO2",2025-11-17 04:08:58.536707,2025-11-16 23:08:58.53675
"KEND","Enid/Vance AFB, OK, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",15.5,6.2,130,10,NA,NA,1010.2,"METAR KEND 170355Z AUTO 13010KT 10SM -RA BKN042 16/06 A2983 RMK AO2 RAB43E45DZB45E46RAB46 SLP097 P0000 T01550062 $",2025-11-17 04:08:58.54342,2025-11-16 23:08:58.543465
"KFCH","Fresno/Chandler Exec, CA, US",2025-11-17 03:55:00,"2025-11-16 19:55:00","VFR",13,13,120,8,NA,NA,1013.6,"METAR KFCH 170355Z AUTO 12008KT 10SM FEW055 OVC070 13/13 A2993 RMK A01",2025-11-17 04:08:58.550323,2025-11-16 23:08:58.550368
"KEVM","Eveleth Muni, MN, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",-2.6,-10.6,0,0,NA,NA,1016,"METAR KEVM 170355Z AUTO 00000KT 10SM CLR M03/M11 A3000 RMK AO2 T10261106",2025-11-17 04:08:58.557242,2025-11-16 23:08:58.557287
"KEVU","Maryville/NW Missouri Rgnl, MO, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",8,-5.2,120,6,NA,NA,1015.3,"METAR KEVU 170355Z AUTO 12006KT 10SM CLR 07/M05 A2998 RMK AO2 T00801052",2025-11-17 04:08:58.563965,2025-11-16 23:08:58.564013
"KEZF","Fredericksburg/Shannon Arpt, VA, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",6.9,-6.6,310,3,NA,NA,1007.5,"METAR KEZF 170355Z AUTO 31003KT 10SM CLR 07/M07 A2975 RMK AO2 T00691066",2025-11-17 04:08:58.570617,2025-11-16 23:08:58.570663
"KEWN","New Bern/Coastal Carolina Rgnl, NC, US",2025-11-17 03:54:00,"2025-11-16 22:54:00","VFR",13.9,-3.9,340,8,NA,NA,1008.9,"METAR KEWN 170354Z AUTO 34008KT 10SM CLR 14/M04 A2979 RMK AO2 SLP087 T01391039",2025-11-17 04:08:58.577296,2025-11-16 23:08:58.577341
"KEUG","Eugene/Mahlon Sweet Fld, OR, US",2025-11-17 03:54:00,"2025-11-16 19:54:00","VFR",11.7,11.1,200,6,NA,8,1001.8,"METAR KEUG 170354Z 20006KT 8SM -RA SCT029 BKN040 OVC050 12/11 A2958 RMK AO2 RAB05E16B49 SLP017 P0000 T01170111 $",2025-11-17 04:08:58.584025,2025-11-16 23:08:58.584104
"KFIG","Clearfield/Lawrence Arpt, PA, US",2025-11-17 03:54:00,"2025-11-17 03:54:00","VFR",0.6,-3.3,280,13,31,NA,1004.8,"METAR KFIG 170354Z AUTO 28013G31KT 10SM FEW040 BKN050 OVC060 01/M03 A2967 RMK AO2 PK WND 28031/0348 SNE43 SLP058 P0000 T00061033",2025-11-17 04:08:58.590783,2025-11-16 23:08:58.590827
"KEVV","Evansville Rgnl, IN, US",2025-11-17 03:54:00,"2025-11-16 21:54:00","VFR",1.7,-2.2,NA,NA,NA,NA,1017,"METAR KEVV 170354Z 10SM CLR 02/M02 A3003 RMK AO2 SLP170 T00171022 $",2025-11-17 04:08:58.597419,2025-11-16 23:08:58.597463
"KESF","Alexandria/Esler Rgnl, LA, US",2025-11-17 03:53:00,"2025-11-16 21:53:00","VFR",15.6,15.6,0,0,NA,9,1012.6,"METAR KESF 170353Z AUTO 00000KT 9SM CLR 16/16 A2990 RMK AO2 SLP125 T01560156",2025-11-17 04:08:58.603955,2025-11-16 23:08:58.604005
"KETH","Wheaton Muni, MN, US",2025-11-17 03:53:00,"2025-11-17 03:53:00","VFR",2,-4,80,4,NA,NA,1017,"METAR KETH 170353Z AUTO 08004KT 10SM OVC049 02/M04 A3003 RMK AO2",2025-11-17 04:08:58.610505,2025-11-16 23:08:58.610551
"KFAR","Fargo/Hector Intl, ND, US",2025-11-17 03:53:00,"2025-11-16 21:53:00","VFR",-2.2,-7.2,100,3,NA,NA,1016.7,"METAR KFAR 170353Z 10003KT 10SM OVC055 M02/M07 A3002 RMK AO2 SLP180 T10221072",2025-11-17 04:08:58.617177,2025-11-16 23:08:58.617221
"KFMY","Fort Myers/Page Fld, FL, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",18.3,16.1,0,0,NA,NA,1014,"METAR KFMY 170353Z AUTO 00000KT 10SM CLR 18/16 A2994 RMK AO2 SLP141 T01830161 $",2025-11-17 04:08:58.623814,2025-11-16 23:08:58.623877
"KFLL","Ft Lauderdale-Hollywood Intl, FL, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",21.7,17.2,0,0,NA,NA,1013.6,"METAR KFLL 170353Z 00000KT 10SM CLR 22/17 A2993 RMK AO2 SLP133 T02170172 $",2025-11-17 04:08:58.630375,2025-11-16 23:08:58.630419
"KFDY","Findlay Arpt, OH, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",-0.6,-5,290,6,NA,NA,1012.6,"METAR KFDY 170353Z AUTO 29006KT 10SM CLR M01/M05 A2990 RMK AO2 SLP129 T10061050",2025-11-17 04:08:58.637004,2025-11-16 23:08:58.63705
"KEWB","New Bedford Rgnl, MA, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",3.3,-5,280,12,21,NA,994.7,"METAR KEWB 170353Z AUTO 28012G21KT 10SM SCT050 03/M05 A2937 RMK AO2 SLP944 T00331050",2025-11-17 04:08:58.6563,2025-11-16 23:08:58.656383
"KFDR","Frederick Rgnl, OK, US",2025-11-17 03:53:00,"2025-11-16 21:53:00","VFR",15,11.7,160,6,NA,NA,1009.6,"METAR KFDR 170353Z AUTO 16006KT 10SM CLR 15/12 A2981 RMK AO2 SLP082 T01500117",2025-11-17 04:08:58.664378,2025-11-16 23:08:58.66443
"KFFT","Frankfort/Capital City Arpt, KY, US",2025-11-17 03:53:00,"2025-11-16 22:53:00",NA,NA,NA,NA,NA,NA,NA,1015.3,"METAR KFFT 170353Z AUTO A2998 RMK AO2 SLPNO PWINO FZRANO",2025-11-17 04:08:58.671546,2025-11-16 23:08:58.67159
"KFMN","Farmington/Four Corners Rgnl, NM, US",2025-11-17 03:53:00,"2025-11-16 20:53:00","VFR",7.8,6.1,30,3,NA,NA,1015.7,"METAR KFMN 170353Z 03003KT 10SM BKN050 OVC070 08/06 A2999 RMK AO2 RAB42E52 SLP138 P0000 T00780061",2025-11-17 04:08:58.678159,2025-11-16 23:08:58.678216
"KFNT","Flint/Bishop Intl, MI, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",1.1,-5.6,290,9,NA,NA,1011.3,"METAR KFNT 170353Z 29009KT 10SM OVC065 01/M06 A2986 RMK AO2 SLP118 T00111056",2025-11-17 04:08:58.684868,2025-11-16 23:08:58.684917
"KFLO","Florence Rgnl, SC, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",14.4,-0.6,310,4,NA,NA,1009.6,"METAR KFLO 170353Z 31004KT 10SM CLR 14/M01 A2981 RMK AO2 SLP094 T01441006",2025-11-17 04:08:58.691533,2025-11-16 23:08:58.691577
"KEQY","Charlotte-Monroe Exec, NC, US",2025-11-17 03:53:00,"2025-11-17 03:53:00","VFR",12.8,-3.9,330,5,NA,NA,1010.6,"METAR KEQY 170353Z AUTO 33005KT 10SM CLR 13/M04 A2984 RMK AO2 SLP108 T01281039",2025-11-17 04:08:58.698363,2025-11-16 23:08:58.69841
"KEYE","Indianapolis/Eagle Creek Arpt, IN, US",2025-11-17 03:53:00,"2025-11-17 03:53:00","VFR",3.9,-6.7,300,6,NA,NA,1015,"METAR KEYE 170353Z AUTO 30006KT 10SM CLR 04/M07 A2997 RMK AO2 SLP153 T00391067",2025-11-17 04:08:58.705005,2025-11-16 23:08:58.705053
"KFAY","Fayetteville Rgnl, NC, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",13.3,-5,330,6,NA,NA,1009.2,"METAR KFAY 170353Z 33006KT 10SM CLR 13/M05 A2980 RMK AO2 SLP087 T01331050 $",2025-11-17 04:08:58.711738,2025-11-16 23:08:58.711782
"KFAT","Fresno/Yosemite Intl, CA, US",2025-11-17 03:53:00,"2025-11-16 19:53:00","VFR",12.8,11.7,110,8,NA,NA,1013.3,"METAR KFAT 170353Z 11008KT 10SM FEW020 BKN037 BKN070 OVC200 13/12 A2992 RMK AO2 SLP130 T01280117 $",2025-11-17 04:08:58.718529,2025-11-16 23:08:58.718575
"KEYW","Key West Intl, FL, US",2025-11-17 03:53:00,"2025-11-16 22:53:00","VFR",20,19.4,NA,NA,NA,NA,1014.6,"METAR KEYW 170353Z AUTO 10SM CLR 20/19 A2996 RMK AO2 SLP151 T02000194 $",2025-11-17 04:08:58.725251,2025-11-16 23:08:58.725299
"KFNB","Falls City/Brenner Fld, NE, US",2025-11-17 03:53:00,"2025-11-17 03:53:00","VFR",6.1,-4.4,120,8,NA,NA,1014.6,"METAR KFNB 170353Z AUTO 12008KT 10SM CLR 06/M04 A2996 RMK AO2 SLP147 T00611044 $",2025-11-17 04:08:58.731901,2025-11-16 23:08:58.731948
"KFLD","Fond Du Lac Cnty Arpt, WI, US",2025-11-17 03:53:00,"2025-11-16 21:53:00","VFR",-0.6,-8.9,280,6,NA,NA,1015,"METAR KFLD 170353Z AUTO 28006KT 10SM CLR M01/M09 A2997 RMK AO2 SLP157 T10061089",2025-11-17 04:08:58.738523,2025-11-16 23:08:58.738569
"KFHR","Friday Harbor Arpt, WA, US",2025-11-17 03:53:00,"2025-11-16 19:53:00","IFR",11.1,10.6,140,4,NA,5,999.7,"METAR KFHR 170353Z AUTO 14004KT 5SM BR OVC005 11/11 A2952 RMK AO2 SLP998 T01110106 $",2025-11-17 04:08:58.745274,2025-11-16 23:08:58.745318
"KFCM","Eden Prairie/Flying, MN, US",2025-11-17 03:53:00,"2025-11-16 21:53:00","VFR",-1.7,-5.6,10,3,NA,NA,1016.7,"METAR KFCM 170353Z AUTO 01003KT 10SM CLR M02/M06 A3002 RMK AO2 SLP176 T10171056",2025-11-17 04:08:58.752056,2025-11-16 23:08:58.752112
"KEPH","Ephrata Muni, WA, US",2025-11-17 03:53:00,"2025-11-16 19:53:00","LIFR",9.4,8.9,190,3,NA,7,1001.8,"METAR KEPH 170353Z AUTO 19003KT 7SM OVC004 09/09 A2958 RMK AO2 SLP019 T00940089",2025-11-17 04:08:58.758699,2025-11-16 23:08:58.758743
"KFIT","Fitchburg Muni, MA, US",2025-11-17 03:52:00,"2025-11-17 03:52:00","VFR",0,-4.4,310,4,NA,NA,993.6,"METAR KFIT 170352Z AUTO 31004KT 10SM SCT050 00/M04 A2934 RMK AO2 SLP939 T00001044",2025-11-17 04:08:58.765392,2025-11-16 23:08:58.765438
"KEST","Estherville Muni, IA, US",2025-11-17 03:52:00,"2025-11-16 21:52:00","VFR",3.9,-3.9,110,5,NA,NA,1016,"METAR KEST 170352Z AUTO 11005KT 10SM OVC055 04/M04 A3000 RMK AO2 SLP170 T00391039",2025-11-17 04:08:58.772161,2025-11-16 23:08:58.772206
"KERI","Erie Intl, PA, US",2025-11-17 03:51:00,"2025-11-16 22:51:00","VFR",3.9,-4.4,310,16,30,NA,1007.9,"METAR KERI 170351Z 31016G30KT 10SM FEW041 SCT049 OVC060 04/M04 A2976 RMK AO2 PK WND 32036/0323 RAE12SNB0255E07B25E42 SLP081 P0001 T00391044",2025-11-17 04:08:58.778811,2025-11-16 23:08:58.778901
"KEWR","Newark Intl, NJ, US",2025-11-17 03:51:00,"2025-11-16 22:51:00","VFR",5,-3.9,260,14,NA,NA,1000.8,"METAR KEWR 170351Z 26014KT 10SM FEW050 BKN070 05/M04 A2955 RMK AO2 SLP004 T00501039 $",2025-11-17 04:08:58.798753,2025-11-16 23:08:58.798836
"KETN","Eastland Muni, TX, US",2025-11-17 03:50:00,"2025-11-16 21:50:00","VFR",17.3,9.2,0,0,NA,NA,1010.2,"METAR KETN 170350Z AUTO 00000KT 10SM CLR 17/09 A2983 RMK AO2 T01730092",2025-11-17 04:08:58.806409,2025-11-16 23:08:58.806456
"KFCS","Fort Carson/Butts AAF, CO, US",2025-11-17 03:25:00,"2025-11-16 20:25:00","VFR",13,1,260,27,36,NA,1008.5,"SPECI KFCS 170325Z AUTO 26027G36KT 10SM -RA SQ FEW047 SCT065 OVC090 13/01 A2978 RMK AO2 LTG DSNT W RAB25 PRESFR SLP056",2025-11-17 04:08:58.813717,2025-11-16 23:08:58.81376
"KENW","Kenosha Rgnl, WI, US",2025-11-17 02:53:00,"2025-11-16 20:53:00","VFR",1,-8,300,6,NA,NA,1014.6,"METAR KENW 170253Z 30006KT 10SM CLR 01/M08 A2996",2025-11-17 04:08:58.820365,2025-11-16 23:08:58.820408
"KEVB","New Smyrna Beach Muni, FL, US",2025-11-17 02:47:00,"2025-11-17 02:47:00","VFR",18,15,260,6,NA,NA,1012.3,"METAR KEVB 170247Z 26006KT 10SM CLR 18/15 A2989 RMK LAST",2025-11-17 04:08:58.827059,2025-11-16 23:08:58.827105
"KESN","Easton Muni, MD, US",2025-11-17 02:45:00,"2025-11-16 21:45:00","VFR",7,-4,300,16,21,NA,1006.2,"METAR KESN 170245Z 30016G21KT 10SM CLR 07/M04 A2971",2025-11-17 04:08:58.833828,2025-11-16 23:08:58.833896
"KEMT","El Monte Arpt, CA, US",2025-11-17 02:45:00,"2025-11-16 18:45:00","MVFR",14,13,130,4,NA,5,1016,"METAR KEMT 170245Z 13004KT 5SM RA OVC020 14/13 A3000",2025-11-17 04:08:58.840521,2025-11-16 23:08:58.840564
"KGDV","Glendive/Dawson Arpt, MT, US",2025-11-17 04:01:00,"2025-11-16 21:01:00","LIFR",1,1,50,6,NA,0.75,1009.2,"SPECI KGDV 170401Z AUTO 05006KT 3/4SM BR SCT001 OVC090 01/01 A2980 RMK AO2 FZRANO TSNO $",2025-11-17 04:09:00.313728,2025-11-16 23:09:00.313771
"KFRM","Fairmont Muni, MN, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",3.3,-3.3,0,0,NA,NA,1016.7,"METAR KFRM 170356Z AUTO 00000KT 10SM OVC060 03/M03 A3002 RMK AO2 SLP180 T00331033",2025-11-17 04:09:00.320583,2025-11-16 23:09:00.320628
"KGTR","Golden Triangle Arpt, MS, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",13.3,2.8,10,7,NA,NA,1015.3,"METAR KGTR 170356Z AUTO 01007KT 10SM FEW085 13/03 A2998 RMK AO2 SLP152 T01330028 $",2025-11-17 04:09:00.327311,2025-11-16 23:09:00.327356
"KGBD","Great Bend Muni, KS, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",9.4,3.9,150,8,NA,NA,1011.6,"METAR KGBD 170356Z AUTO 15008KT 10SM CLR 09/04 A2987 RMK AO2 SLP114 T00940039 $",2025-11-17 04:09:00.334052,2025-11-16 23:09:00.334097
"KGRD","Greenwood Cnty, SC, US",2025-11-17 03:56:00,"2025-11-16 22:56:00","VFR",13.9,-2.8,320,4,NA,NA,1011.6,"METAR KGRD 170356Z AUTO 32004KT 10SM CLR 14/M03 A2987 RMK AO2 SLP111 T01391028",2025-11-17 04:09:00.340797,2025-11-16 23:09:00.340858
"KGAI","Gaithersburg/Montgomery Cnty, MD, US",2025-11-17 03:56:00,"2025-11-16 22:56:00","VFR",5.6,-6.7,300,13,NA,NA,1006.5,"METAR KGAI 170356Z AUTO 30013KT 10SM CLR 06/M07 A2972 RMK AO2 SLP082 T00561067 401780056",2025-11-17 04:09:00.347738,2025-11-16 23:09:00.347785
"KFOD","Fort Dodge Rgnl, IA, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",6.7,-2.2,110,6,NA,NA,1016.7,"METAR KFOD 170356Z AUTO 11006KT 10SM OVC055 07/M02 A3002 RMK AO2 SLP186 T00671022 $",2025-11-17 04:09:00.354728,2025-11-16 23:09:00.354772
"KGAD","Gadsden/NE Alabama Rgnl, AL, US",2025-11-17 03:56:00,"2025-11-16 21:56:00",NA,6.1,-0.6,0,0,NA,NA,1015.3,"METAR KGAD 170356Z AUTO 00000KT CLR 06/M01 A2998 RMK AO2 SLP153 T00611006 PWINO $",2025-11-17 04:09:00.375551,2025-11-16 23:09:00.375599
"KGON","Groton-New London Arpt, CT, US",2025-11-17 03:56:00,"2025-11-16 22:56:00","VFR",3.9,-6.1,280,12,NA,NA,996.7,"METAR KGON 170356Z AUTO 28012KT 10SM BKN065 04/M06 A2943 RMK AO2 SLP967 T00391061 PNO $",2025-11-17 04:09:00.382945,2025-11-16 23:09:00.382995
"KGPZ","Grand Rapids/Itasca Cnty, MN, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",-2.8,-8.9,0,0,NA,NA,1017,"METAR KGPZ 170356Z AUTO 00000KT 10SM CLR M03/M09 A3003 RMK AO2 SLP190 T10281089 FZRANO",2025-11-17 04:09:00.389984,2025-11-16 23:09:00.390029
"KGVQ","Batavia/Genesee Cnty, NY, US",2025-11-17 03:56:00,"2025-11-17 03:56:00","VFR",0,-6.1,280,13,NA,NA,1003.8,"METAR KGVQ 170356Z AUTO 28013KT 10SM BKN039 OVC048 00/M06 A2964 RMK AO2 SLP043 T00001061 FZRANO",2025-11-17 04:09:00.396632,2025-11-16 23:09:00.396675
"KGTU","Georgetown Muni, TX, US",2025-11-17 03:56:00,"2025-11-17 03:56:00","VFR",18.3,15.6,0,0,NA,NA,1011.6,"METAR KGTU 170356Z AUTO 00000KT 10SM CLR 18/16 A2987 RMK AO2 SLP112 T01830156",2025-11-17 04:09:00.403633,2025-11-16 23:09:00.403678
"KGUC","Gunnison Arpt, CO, US",2025-11-17 03:56:00,"2025-11-16 20:56:00","VFR",4.4,0,60,5,NA,NA,1015,"METAR KGUC 170356Z AUTO 06005KT 10SM OVC049 04/00 A2997 RMK AO2 SLP140 T00440000 $",2025-11-17 04:09:00.410694,2025-11-16 23:09:00.410738
"KGGP","Logansport/Cass Cnty, IN, US",2025-11-17 03:56:00,"2025-11-17 03:56:00","VFR",1,-7,290,6,NA,NA,1015,"METAR KGGP 170356Z AUTO 29006KT 10SM CLR 01/M07 A2997 RMK AO2",2025-11-17 04:09:00.417542,2025-11-16 23:09:00.417589
"KFSD","Sioux Falls/Foss Fld, SD, US",2025-11-17 03:56:00,"2025-11-16 21:56:00","VFR",6.1,-5,140,6,NA,NA,1014.6,"METAR KFSD 170356Z 14006KT 10SM FEW042 BKN120 OVC190 06/M05 A2996 RMK AO2 SLP157 T00611050",2025-11-17 04:09:00.424461,2025-11-16 23:09:00.424508
"KGKT","Gatlinburg-Pigeon Forge Arpt, TN, US",2025-11-17 03:56:00,"2025-11-16 22:56:00","VFR",4,-1,0,0,NA,NA,1015,"METAR KGKT 170356Z AUTO 00000KT 10SM CLR 04/M01 A2997 RMK A01",2025-11-17 04:09:00.431288,2025-11-16 23:09:00.431332
"KGCY","Greeneville/Greene Cnty, TN, US",2025-11-17 03:55:00,"2025-11-16 22:55:00","VFR",8,-9,0,0,NA,NA,1014,"METAR KGCY 170355Z AUTO 00000KT 10SM CLR 08/M09 A2994 RMK A01",2025-11-17 04:09:00.438011,2025-11-16 23:09:00.438057
"KGOO","Grass Valley/Nevada Cnty, CA, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","MVFR",8,6,160,8,14,NA,1009.9,"METAR KGOO 170355Z AUTO 16008G14KT 070V210 10SM OVC016 08/06 A2982 RMK A01",2025-11-17 04:09:00.444926,2025-11-16 23:09:00.444977
"KGDJ","Granbury Muni, TX, US",2025-11-17 03:55:00,"2025-11-17 03:55:00",NA,17.1,10.4,0,0,NA,NA,1010.2,"METAR KGDJ 170355Z AUTO 00000KT CLR 17/10 A2983 RMK AO2 T01710104 PWINO",2025-11-17 04:09:00.451652,2025-11-16 23:09:00.451695
"KGCD","John Day/Grant Cnty, OR, US",2025-11-17 03:55:00,"2025-11-16 19:55:00","MVFR",8,7.6,110,5,NA,4,1003.8,"METAR KGCD 170355Z AUTO 11005KT 4SM BR OVC060 08/08 A2964 RMK AO2 T00800076",2025-11-17 04:09:00.458392,2025-11-16 23:09:00.458435
"KGNG","Gooding Muni, ID, US",2025-11-17 03:55:00,"2025-11-16 20:55:00","VFR",9,9,160,6,NA,NA,1005.8,"METAR KGNG 170355Z AUTO 16006KT 10SM FEW065 BKN075 OVC090 09/09 A2970 RMK AO2",2025-11-17 04:09:00.465171,2025-11-16 23:09:00.465216
"KFVX","Farmville Muni, VA, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",11,-7.2,250,3,NA,NA,1008.5,"METAR KFVX 170355Z AUTO 25003KT 10SM CLR 11/M07 A2978 RMK AO2 T01101072",2025-11-17 04:09:00.471971,2025-11-16 23:09:00.472021
"KGOP","Gatesville Muni, TX, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",20,19,150,5,NA,NA,1010.6,"METAR KGOP 170355Z AUTO 15005KT 10SM CLR 20/19 A2984 RMK AO2",2025-11-17 04:09:00.478757,2025-11-16 23:09:00.478801
"KGBG","Galesburg Muni, IL, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",1.5,-2.7,0,0,NA,NA,1017.7,"METAR KGBG 170355Z AUTO 00000KT 10SM CLR 02/M03 A3005 RMK AO2 T00151027",2025-11-17 04:09:00.485457,2025-11-16 23:09:00.485505
"KFQD","Rutherfordton/Marchman Fld, NC, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",10,-6,0,0,NA,NA,1011.6,"METAR KFQD 170355Z AUTO 00000KT 10SM CLR 10/M06 A2987 RMK AO2",2025-11-17 04:09:00.492373,2025-11-16 23:09:00.492418
"KGUS","Peru/Grissom ARB, IN, US",2025-11-17 03:55:00,"2025-11-16 22:55:00","VFR",0,-6.6,280,6,NA,NA,1014,"METAR KGUS 170355Z AUTO 28006KT 10SM CLR 00/M07 A2994 RMK AO2 SLP147 T00001066 $",2025-11-17 04:09:00.499039,2025-11-16 23:09:00.499083
"KGEV","Jefferson/Ashe Cnty, NC, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",5.1,-7.4,290,8,18,NA,1011.3,"METAR KGEV 170355Z AUTO 29008G18KT 10SM CLR 05/M07 A2986 RMK AO2 T00511074",2025-11-17 04:09:00.519891,2025-11-16 23:09:00.519942
"KFZG","Fitzgerald Muni, GA, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",18,14.7,290,3,NA,NA,1012.6,"METAR KFZG 170355Z AUTO 29003KT 10SM CLR 18/15 A2990 RMK AO2 T01800147",2025-11-17 04:09:00.527177,2025-11-16 23:09:00.527223
"KGDB","Granite Falls Muni, MN, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",4.6,-5.2,0,0,NA,NA,1017,"METAR KGDB 170355Z AUTO 00000KT 10SM OVC050 05/M05 A3003 RMK AO2 T00461052",2025-11-17 04:09:00.534178,2025-11-16 23:09:00.534224
"KGCM","Claremore Rgnl, OK, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",16,7,100,7,NA,NA,1012.6,"METAR KGCM 170355Z AUTO 10007KT 10SM SCT040 16/07 A2990 RMK AO2",2025-11-17 04:09:00.541069,2025-11-16 23:09:00.541115
"KFXY","Forest City Muni, IA, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",1,-1,0,0,NA,NA,1017,"METAR KFXY 170355Z AUTO 00000KT 10SM OVC065 01/M01 A3003 RMK AO2",2025-11-17 04:09:00.548151,2025-11-16 23:09:00.548196
"KGRK","Killeen-Ft Hood Rgnl, TX, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",22.1,17.2,170,8,NA,NA,1010.6,"METAR KGRK 170355Z AUTO 17008KT 10SM CLR 22/17 A2984 RMK AO2 SLP096 T02210172",2025-11-17 04:09:00.554943,2025-11-16 23:09:00.55499
"KFSW","Fort Madison Muni, IA, US",2025-11-17 03:55:00,"2025-11-16 21:55:00","VFR",7,-8,270,1,NA,NA,1017,"METAR KFSW 170355Z AUTO 27001KT 10SM OVC075 07/M08 A3003 RMK AO2",2025-11-17 04:09:00.561663,2025-11-16 23:09:00.561709
"KFRH","French Lick Muni, IN, US",2025-11-17 03:55:00,"2025-11-16 22:55:00","VFR",6,-8,0,0,NA,NA,1016,"METAR KFRH 170355Z AUTO 00000KT 10SM CLR 06/M08 A3000 RMK AO1",2025-11-17 04:09:00.568452,2025-11-16 23:09:00.568497
"KFOA","Flora Muni, IL, US",2025-11-17 03:55:00,"2025-11-17 03:55:00","VFR",1,-4,300,3,NA,NA,1017.4,"METAR KFOA 170355Z AUTO 30003KT 10SM CLR 01/M04 A3004 RMK AO2",2025-11-17 04:09:00.575219,2025-11-16 23:09:00.575265
"KGNT","Grants-Milan Muni, NM, US",2025-11-17 03:55:00,"2025-11-16 20:55:00","VFR",7,1.7,350,8,NA,NA,1018,"METAR KGNT 170355Z AUTO 35008KT 10SM BKN034 OVC055 07/02 A3006 RMK AO2 T00700017",2025-11-17 04:09:00.582198,2025-11-16 23:09:00.582245
"KGFA","Malmstrom AFB, MT, US",2025-11-17 03:55:00,"2025-11-16 20:55:00","VFR",7.5,5.1,20,3,NA,NA,1001.4,"METAR KGFA 170355Z AUTO 02003KT 10SM OVC070 08/05 A2957 RMK AO2 RAE29 SLP029 P0000 T00750051 $",2025-11-17 04:09:00.589145,2025-11-16 23:09:00.58919
"KGRF","Fort Lewis/Gray AAF, WA, US",2025-11-17 03:55:00,"2025-11-16 19:55:00",NA,11.7,10.8,140,3,NA,NA,1000.1,"METAR KGRF 170355Z AUTO 14003KT M M OVC040 12/11 A2953 RMK AO2 SLP004 T01170108 RVRNO $",2025-11-17 04:09:00.595809,2025-11-16 23:09:00.595873
