"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KY51","Viroqua Muni, WI, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",15.6,14.9,50,3,NA,NA,1018.4,"METAR KY51 240435Z AUTO 05003KT 10SM CLR 16/15 A3007 RMK AO1 T01560149",2025-09-24 04:43:17.736435,2025-09-24 00:43:17.736479
"KVQQ","Jacksonville/Cecil Arpt, FL, US",2025-09-24 04:35:00,"2025-09-24 00:35:00","VFR",23,22,0,0,NA,NA,1018.4,"METAR KVQQ 240435Z AUTO 00000KT 10SM FEW060 OVC110 23/22 A3007 RMK AO2",2025-09-24 04:43:17.742851,2025-09-24 00:43:17.742901
"KW63","Clarksville/Lake Country Arpt, VA, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",18,18,0,0,NA,NA,1017.4,"METAR KW63 240435Z AUTO 00000KT 10SM CLR 18/18 A3004 RMK AO1",2025-09-24 04:43:17.749264,2025-09-24 00:43:17.749307
"KVLL","Oakland-Troy Arpt, MI, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",20,17,200,2,NA,NA,1015.7,"METAR KVLL 240435Z AUTO 20002KT 10SM BKN110 20/17 A2999 RMK AO2",2025-09-24 04:43:17.75565,2025-09-24 00:43:17.755693
"KVUJ","Albemarle/Stanly Cnty, NC, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",17.8,16.6,0,0,NA,NA,1019,"METAR KVUJ 240435Z AUTO 00000KT 10SM CLR 18/17 A3009 RMK AO2 T01780166",2025-09-24 04:43:17.762057,2025-09-24 00:43:17.7621
"KXLL","Allentown/Queen City, PA, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","IFR",20,19,0,0,NA,1.5,1016.7,"METAR KXLL 240435Z AUTO 00000KT 1 1/2SM BR VV007 20/19 A3002 RMK AO2 TSNO",2025-09-24 04:43:17.768294,2025-09-24 00:43:17.768337
"KVER","Boonville/Vertel Mem, MO, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","IFR",18.9,18.6,20,6,NA,3,1015.7,"METAR KVER 240435Z AUTO 02006KT 3SM +RA BKN008 BKN014 OVC023 19/19 A2999 RMK AO2 P0003 T01890186",2025-09-24 04:43:17.77451,2025-09-24 00:43:17.774553
"KVPC","Cartersville Arpt, GA, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","MVFR",23,20,0,0,NA,4,1018.4,"METAR KVPC 240435Z AUTO 00000KT 4SM HZ CLR 23/20 A3007 RMK AO2",2025-09-24 04:43:17.780759,2025-09-24 00:43:17.780819
"KVVS","Connellsville/Hardy Aprt, PA, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",18.3,17.6,270,3,NA,NA,1017.4,"METAR KVVS 240435Z AUTO 27003KT 10SM BKN031 BKN045 18/18 A3004 RMK AO2 T01830176",2025-09-24 04:43:17.787147,2025-09-24 00:43:17.787189
"KW22","Buckhannon/Upshur Cnty, WV, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",18,18,0,0,NA,8,1018,"METAR KW22 240435Z AUTO 00000KT 8SM FEW044 SCT065 BKN110 18/18 A3006 RMK AO2",2025-09-24 04:43:17.793426,2025-09-24 00:43:17.793468
"KWDR","Winder/Barrow Cnty, GA, US",2025-09-24 04:35:00,"2025-09-24 00:35:00","VFR",21,18,NA,NA,NA,NA,1019.4,"METAR KWDR 240435Z 10SM CLR 21/18 A3010 RMK AO2",2025-09-24 04:43:17.799878,2025-09-24 00:43:17.799923
"KY23","Chetek Muni, WI, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",15.4,14.9,0,0,NA,NA,1020.1,"METAR KY23 240435Z AUTO 00000KT 10SM CLR 15/15 A3012 RMK AO2 T01540149",2025-09-24 04:43:17.806404,2025-09-24 00:43:17.806449
"KVHN","Van Horn/Culberson Cnty, TX, US",2025-09-24 04:35:00,"2025-09-23 23:35:00","VFR",24.9,15.3,260,5,NA,NA,1020.1,"METAR KVHN 240435Z AUTO 26005KT 10SM CLR 25/15 A3012 RMK AO2 LTG DSNT W T02490153",2025-09-24 04:43:17.812891,2025-09-24 00:43:17.812937
"KX26","Sabastian Arpt, FL, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",23,23,0,0,NA,NA,1017.7,"METAR KX26 240435Z AUTO 00000KT 10SM CLR 23/23 A3005 RMK AO2",2025-09-24 04:43:17.830751,2025-09-24 00:43:17.830811
"KVYS","Peru/Illinois Valley Rgnl, IL, US",2025-09-24 04:35:00,"2025-09-23 23:35:00","MVFR",19.8,17.1,50,7,NA,NA,1016.3,"METAR KVYS 240435Z AUTO 05007KT 10SM SCT014 OVC028 20/17 A3001 RMK AO2 T01980171 TSNO",2025-09-24 04:43:17.837483,2025-09-24 00:43:17.837527
"KW40","Mt Olive Muni, NC, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",21.2,20.7,160,4,NA,NA,1018.4,"METAR KW40 240435Z AUTO 16004KT 10SM CLR 21/21 A3007 RMK AO2 T02120207",2025-09-24 04:43:17.844023,2025-09-24 00:43:17.844065
"KXBP","Bridgeport Muni, TX, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",24.9,21.7,0,0,NA,NA,1015.3,"METAR KXBP 240435Z AUTO 00000KT 10SM CLR 25/22 A2998 RMK AO2 LTG DSNT S AND SW T02490217",2025-09-24 04:43:17.850275,2025-09-24 00:43:17.850318
"KVTI","Vinton/Veterans Mem, IA, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",17.4,16.9,20,3,NA,NA,1017.4,"METAR KVTI 240435Z AUTO 02003KT 10SM CLR 17/17 A3004 RMK AO2 T01740169",2025-09-24 04:43:17.856566,2025-09-24 00:43:17.856609
"KXVG","Longville Muni, MN, US",2025-09-24 04:33:00,"2025-09-24 04:33:00","IFR",12,11,0,0,NA,1.25,1020.7,"METAR KXVG 240433Z AUTO 00000KT 1 1/4SM BR VV007 12/11 A3014 RMK AO2 VIS 1/2V5",2025-09-24 04:43:17.862848,2025-09-24 00:43:17.862896
"KWVI","Watsonville Muni, CA, US",2025-09-24 04:23:00,"2025-09-23 21:23:00","VFR",17.2,15.6,180,7,NA,6,1014,"SPECI KWVI 240423Z AUTO 18007KT 6SM BR SCT007 17/16 A2994 RMK AO2 PRESRR T01720156",2025-09-24 04:43:17.86909,2025-09-24 00:43:17.869132
"KVSF","Springfield/Hartness State Arpt, VT, US",2025-09-24 04:17:00,"2025-09-24 00:17:00","LIFR",17.8,17.2,0,0,NA,4,1017.4,"SPECI KVSF 240417Z AUTO 00000KT 4SM BR OVC003 18/17 A3004 RMK AO2 T01780172",2025-09-24 04:43:17.875364,2025-09-24 00:43:17.875407
"KWYS","West Yellowstone Arpt, MT, US",2025-09-24 04:15:00,"2025-09-23 22:15:00","VFR",11,0,170,9,NA,NA,1030.6,"METAR KWYS 240415Z AUTO 17009KT 10SM CLR 11/00 A3043 RMK AO2",2025-09-24 04:43:17.881622,2025-09-24 00:43:17.881665
"KVMR","Vermillion/Davidson Fld, SD, US",2025-09-24 04:15:00,"2025-09-24 04:15:00","VFR",15,13,280,4,NA,NA,1019.4,"METAR KVMR 240415Z AUTO 28004KT 10SM CLR 15/13 A3010 RMK AO2",2025-09-24 04:43:17.887915,2025-09-24 00:43:17.887959
"KVKS","Vicksburg Arpt, MS, US",2025-09-24 04:15:00,"2025-09-23 23:15:00","VFR",26,25,170,7,NA,NA,1015,"METAR KVKS 240415Z AUTO 17007KT 10SM CLR 26/25 A2997 RMK A01",2025-09-24 04:43:17.894194,2025-09-24 00:43:17.894236
"KVIH","Vichy/Rolla Arpt, MO, US",2025-09-24 04:03:00,"2025-09-23 23:03:00","MVFR",20,19.4,70,6,NA,NA,1015,"SPECI KVIH 240403Z AUTO 07006KT 10SM SCT004 OVC019 20/19 A2997 RMK AO2 T02000194",2025-09-24 04:43:17.900498,2025-09-24 00:43:17.900542
"KWJF","Lancaster/Fox Arfld, CA, US",2025-09-24 03:56:00,"2025-09-23 20:56:00","VFR",26.7,13.3,240,11,NA,NA,1014,"METAR KWJF 240356Z AUTO 24011KT 10SM BKN120 27/13 A2994 RMK AO2 SLP122 T02670133",2025-09-24 04:43:17.906836,2025-09-24 00:43:17.906882
"KY50","Wautoma Muni, WI, US",2025-09-24 03:56:00,"2025-09-24 03:56:00","VFR",15.6,15,340,3,NA,NA,1018.4,"METAR KY50 240356Z AUTO 34003KT 10SM CLR 16/15 A3007 RMK AO2 SLP177 T01560150 $",2025-09-24 04:43:17.913117,2025-09-24 00:43:17.91316
"KVPZ","Valparaiso/Port Cnty, IN, US",2025-09-24 03:56:00,"2025-09-23 22:56:00","MVFR",19.4,18.3,0,0,NA,5,1015.3,"METAR KVPZ 240356Z AUTO 00000KT 5SM BR CLR 19/18 A2998 RMK AO2 SLP149 T01940183 PNO $",2025-09-24 04:43:17.91934,2025-09-24 00:43:17.919382
"KWMC","Winnemucca Muni, NV, US",2025-09-24 03:56:00,"2025-09-23 20:56:00","VFR",12.8,-8.3,0,0,NA,NA,1021.8,"METAR KWMC 240356Z AUTO 00000KT 10SM CLR 13/M08 A3017 RMK AO2 SLP193 T01281083",2025-09-24 04:43:17.925613,2025-09-24 00:43:17.925656
"KVIS","Visalia Muni, CA, US",2025-09-24 03:56:00,"2025-09-23 20:56:00","VFR",26.7,18.9,50,5,NA,NA,1009.2,"METAR KVIS 240356Z AUTO 05005KT 10SM CLR 27/19 A2980 RMK AO2 SLP088 T02670189 $",2025-09-24 04:43:17.931982,2025-09-24 00:43:17.932027
"KWWD","Wildwood/Cape May Cnty, NJ, US",2025-09-24 03:56:00,"2025-09-23 23:56:00","VFR",22.2,17.2,220,5,NA,NA,1017,"METAR KWWD 240356Z AUTO 22005KT 10SM BKN085 22/17 A3003 RMK AO2 SLP170 T02220172",2025-09-24 04:43:17.938422,2025-09-24 00:43:17.938465
"KYKN","Yankton/Gurney Muni, SD, US",2025-09-24 03:56:00,"2025-09-23 22:56:00","VFR",15,12.8,330,6,NA,NA,1019.7,"METAR KYKN 240356Z AUTO 33006KT 10SM CLR 15/13 A3011 RMK AO2 SLP207 T01500128",2025-09-24 04:43:17.956139,2025-09-24 00:43:17.956208
"KWRB","Warner Robins AFB, GA, US",2025-09-24 03:55:00,"2025-09-23 23:55:00","VFR",21.9,19.6,0,0,NA,NA,1017.4,"METAR KWRB 240355Z AUTO 00000KT 10SM CLR 22/20 A3004 RMK AO2 SLP172 T02190196",2025-09-24 04:43:17.963184,2025-09-24 00:43:17.96323
"KWRI","McGuire AFB, NJ, US",2025-09-24 03:55:00,"2025-09-23 23:55:00","VFR",21.1,19.9,0,0,NA,8,1016.3,"METAR KWRI 240355Z 00000KT 8SM CLR 21/20 A3001 RMK AO2A RAB0255E18 SLP161 P0001 T02110199",2025-09-24 04:43:17.969823,2025-09-24 00:43:17.969871
"KXNA","Fayetteville/NW Arkansas Rgnl, AR, US",2025-09-24 03:55:00,"2025-09-23 22:55:00","MVFR",21,21,190,5,NA,NA,1014,"METAR KXNA 240355Z 19005KT 10SM OVC028 21/21 A2994",2025-09-24 04:43:17.976268,2025-09-24 00:43:17.976312
"KXMR","Cape Kennedy AF Skid, FL, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",25.2,23.8,280,3,NA,NA,1016.7,"METAR KXMR 240355Z AUTO 28003KT 10SM CLR 25/24 A3002 RMK AO2 SLP169 T02520238 $",2025-09-24 04:43:17.982558,2025-09-24 00:43:17.9826
"KVOK","Camp Douglas/Volk Fld, WI, US",2025-09-24 03:55:00,"2025-09-23 22:55:00","VFR",15.3,14.3,0,0,NA,NA,1017.4,"METAR KVOK 240355Z 00000KT 10SM BKN055 15/14 A3004 RMK AO2A SLP174 T01530143",2025-09-24 04:43:17.988925,2025-09-24 00:43:17.988969
"KXNO","North/Aux Arfd, SC, US",2025-09-24 03:55:00,"2025-09-24 03:55:00","VFR",21.7,19,120,5,NA,NA,1017.7,"METAR KXNO 240355Z AUTO 12005KT 10SM CLR 22/19 A3005 RMK AO2 SLP176 T02170190 $",2025-09-24 04:43:17.995302,2025-09-24 00:43:17.995345
"KVPS","Valparaiso/Eglin AFB, FL, US",2025-09-24 03:55:00,"2025-09-23 22:55:00","VFR",26.9,22.3,0,0,NA,NA,1017,"METAR KVPS 240355Z AUTO 00000KT 10SM CLR 27/22 A3003 RMK AO2 SLP175 T02690223 $",2025-09-24 04:43:18.001624,2025-09-24 00:43:18.001667
"KWAL","Wallops Island Facility Arpt, VA, US",2025-09-24 03:54:00,"2025-09-23 23:54:00","VFR",22.2,21.1,200,8,NA,7,1017.4,"METAR KWAL 240354Z AUTO 20008KT 7SM CLR 22/21 A3004 RMK AO2 SLP170 T02220211",2025-09-24 04:43:18.007952,2025-09-24 00:43:18.007996
"KVTA","Newark/Heath Arpt, OH, US",2025-09-24 03:54:00,"2025-09-24 03:54:00","MVFR",17.8,17.8,0,0,NA,5,1015.7,"METAR KVTA 240354Z AUTO 00000KT 5SM BR CLR 18/18 A2999 RMK AO2 SLP152 T01780178",2025-09-24 04:43:18.014236,2025-09-24 00:43:18.014278
"KVGT","Las Vegas/North Arpt, NV, US",2025-09-24 03:53:00,"2025-09-23 20:53:00","VFR",30,0,0,0,NA,NA,1015.3,"METAR KVGT 240353Z 00000KT 10SM CLR 30/00 A2998 RMK AO2 SLP146 T03000000",2025-09-24 04:43:18.020568,2025-09-24 00:43:18.020613
"KVUO","Vancouver/Pearson Fld, WA, US",2025-09-24 03:53:00,"2025-09-24 03:53:00","VFR",19.4,11.7,0,0,NA,NA,1015,"METAR KVUO 240353Z AUTO 00000KT 10SM CLR 19/12 A2997 RMK AO2 SLP150 T01940117",2025-09-24 04:43:18.026923,2025-09-24 00:43:18.026966
"KVRB","Vero Beach Muni, FL, US",2025-09-24 03:53:00,"2025-09-23 23:53:00","VFR",23.3,22.2,0,0,NA,NA,1017.7,"METAR KVRB 240353Z AUTO 00000KT 10SM CLR 23/22 A3005 RMK AO2 SLP174 T02330222",2025-09-24 04:43:18.033282,2025-09-24 00:43:18.033326
"KYIP","Detroit/Willow Run Arpt, MI, US",2025-09-24 03:53:00,"2025-09-23 23:53:00","VFR",18.3,17.2,0,0,NA,NA,1016,"METAR KYIP 240353Z 00000KT 10SM BKN110 18/17 A3000 RMK AO2 SLP153 T01830172",2025-09-24 04:43:18.039667,2025-09-24 00:43:18.039711
"KWRL","Worland Muni, WY, US",2025-09-24 03:53:00,"2025-09-23 21:53:00","VFR",13.9,8.9,160,9,NA,NA,1026.5,"METAR KWRL 240353Z AUTO 16009KT 10SM CLR 14/09 A3031 RMK AO2 SLP250 T01390089",2025-09-24 04:43:18.046196,2025-09-24 00:43:18.046241
"KVLD","Valdosta Rgnl, GA, US",2025-09-24 03:53:00,"2025-09-23 23:53:00","VFR",23.9,21.1,0,0,NA,NA,1018,"METAR KVLD 240353Z AUTO 00000KT 10SM CLR 24/21 A3006 RMK AO2 SLP186 T02390211",2025-09-24 04:43:18.052588,2025-09-24 00:43:18.052632
"KZZV","Zanesville Muni, OH, US",2025-09-24 03:53:00,"2025-09-23 23:53:00","VFR",18.9,17.8,0,0,NA,NA,1016.3,"METAR KZZV 240353Z AUTO 00000KT 10SM CLR 19/18 A3001 RMK AO2 SLP155 T01890178",2025-09-24 04:43:18.05893,2025-09-24 00:43:18.058976
"KYKM","Yakima/McAllister Fld, WA, US",2025-09-24 03:53:00,"2025-09-23 20:53:00","VFR",13.9,6.7,280,3,NA,NA,1019,"METAR KYKM 240353Z 28003KT 10SM CLR 14/07 A3009 RMK AO2 SLP190 T01390067 $",2025-09-24 04:43:18.065315,2025-09-24 00:43:18.06536
"KWST","Westerly State Arpt, RI, US",2025-09-24 03:53:00,"2025-09-23 23:53:00","VFR",19.4,18.9,0,0,NA,NA,1016.7,"METAR KWST 240353Z AUTO 00000KT 10SM FEW049 SCT085 19/19 A3002 RMK AO2 SLP166 T01940189",2025-09-24 04:43:18.071745,2025-09-24 00:43:18.07179
"KVTN","Valentine/Miller Fld, NE, US",2025-09-24 03:52:00,"2025-09-23 22:52:00","VFR",16.1,12.8,330,5,NA,NA,1023.5,"METAR KVTN 240352Z AUTO 33005KT 10SM OVC100 16/13 A3022 RMK AO2 SLP223 T01610128",2025-09-24 04:43:18.089662,2025-09-24 00:43:18.089708
"KVNY","Van Nuys Arpt, CA, US",2025-09-24 03:51:00,"2025-09-23 20:51:00","VFR",25,15.6,110,4,NA,NA,1011.9,"METAR KVNY 240351Z 11004KT 10SM FEW120 25/16 A2988 RMK AO2 SLP110 T02500156",2025-09-24 04:43:18.096504,2025-09-24 00:43:18.096551
"KXWA","Williston/Basin Intl, ND, US",2025-09-24 03:51:00,"2025-09-23 22:51:00","VFR",14.4,2.2,170,4,NA,NA,1023.1,"METAR KXWA 240351Z AUTO 17004KT 10SM CLR 14/02 A3021 RMK AO2 SLP236 T01440022",2025-09-24 04:43:18.103213,2025-09-24 00:43:18.103255
"KYNG","Youngstown-Warren Rgnl, OH, US",2025-09-24 03:51:00,"2025-09-23 23:51:00","VFR",15.6,15.6,0,0,NA,7,1016.7,"METAR KYNG 240351Z 00000KT 7SM MIFG FEW001 FEW050 16/16 A3002 RMK AO2 SLP161 T01560156",2025-09-24 04:43:18.109463,2025-09-24 00:43:18.109504
"PAGM","Gambell Arpt, AK, US",2025-09-24 04:41:00,"2025-09-23 20:41:00","MVFR",6,4,50,16,NA,NA,999.4,"SPECI PAGM 240441Z AUTO 05016KT 10SM BKN016 BKN025 OVC033 06/04 A2951 RMK AO2",2025-09-24 04:43:19.703335,2025-09-24 00:43:19.703379
"PABA","Barter Island Arpt, AK, US",2025-09-24 04:37:00,"2025-09-23 20:37:00","VFR",0,-1,0,0,NA,8,1001.1,"SPECI PABA 240437Z AUTO 00000KT 8SM UP SCT013 OVC031 00/M01 A2956 RMK AO2 SNB11E20 P0000 FZRANO TSNO",2025-09-24 04:43:19.709948,2025-09-24 00:43:19.709991
"PAHN","Haines Arpt, AK, US",2025-09-24 04:35:00,"2025-09-23 20:35:00","MVFR",9.4,8.3,90,9,20,NA,1013.3,"SPECI PAHN 240435Z AUTO 09009G20KT 10SM -RA SCT009 BKN013 OVC060 09/08 A2992 RMK AO2 RAB27 P0000 T00940083 TSNO",2025-09-24 04:43:19.716448,2025-09-24 00:43:19.716491
"PAAD","Point Thomson Arpt, AK, US",2025-09-24 04:35:00,"2025-09-24 04:35:00","VFR",-1,-1,170,4,NA,NA,1001.8,"METAR PAAD 240435Z AUTO 17004KT 10SM SCT048 BKN080 OVC100 M01/M01 A2958 RMK AO2 T10101010 FZRANO",2025-09-24 04:43:19.722853,2025-09-24 00:43:19.722899
"PAEI","Fairbanks/Eielson AFB, AK, US",2025-09-24 04:35:00,"2025-09-23 20:35:00","MVFR",3,0,0,0,NA,NA,1000.4,"SPECI PAEI 240435Z 00000KT 10SM BKN025 03/00 A2954 RMK AO2A SLP011",2025-09-24 04:43:19.729212,2025-09-24 00:43:19.729254
"PABR","Utqiaġvik/Wiley Post-Will Rogers Mem, AK, US",2025-09-24 04:30:00,"2025-09-23 20:30:00","MVFR",0,-0.6,200,4,NA,6,998.1,"SPECI PABR 240430Z 20004KT 6SM -SN BR FEW009 OVC016 00/M01 A2947 RMK AO2 SNB02 P0001 T00001006 VISNO NE $",2025-09-24 04:43:19.735478,2025-09-24 00:43:19.735519
"PABI","Ft Greely/Allen Fld, AK, US",2025-09-24 04:05:00,"2025-09-23 20:05:00","VFR",0,-0.6,170,3,NA,7,1001.1,"SPECI PABI 240405Z 17003KT 7SM -RASN SCT006 SCT012 OVC038 00/M01 A2956 RMK AO2 WATERFOWL VC P0002 T00001006 $",2025-09-24 04:43:19.741737,2025-09-24 00:43:19.741777
"PAHO","Homer Arpt, AK, US",2025-09-24 04:05:00,"2025-09-23 20:05:00","VFR",6,4,0,0,NA,NA,999.7,"METAR PAHO 240405Z 00000KT 10SM BKN110 06/04 A2952",2025-09-24 04:43:19.748095,2025-09-24 00:43:19.74814
"PACD","Cold Bay Arpt, AK, US",2025-09-24 04:05:00,"2025-09-23 20:05:00","MVFR",9.4,8.3,240,13,NA,8,984.8,"SPECI PACD 240405Z AUTO 24013KT 8SM -RA BKN014 OVC019 09/08 A2908 RMK AO2 P0000 T00940083 TSNO",2025-09-24 04:43:19.754417,2025-09-24 00:43:19.754459
"PAFS","Nikolai Arpt, AK, US",2025-09-24 04:01:00,"2025-09-23 20:01:00","VFR",5,-2.2,70,8,NA,NA,998.4,"METAR PAFS 240401Z AUTO 07008KT 10SM CLR 05/M02 A2948 RMK AO2 SLP991 T00501022",2025-09-24 04:43:19.760896,2025-09-24 00:43:19.76094
"PAHL","Huslia Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",3.3,-1.7,140,3,NA,NA,1001.1,"METAR PAHL 240356Z AUTO 14003KT 10SM OVC044 03/M02 A2956 RMK AO2 SLP015 T00331017 TSNO",2025-09-24 04:43:19.767297,2025-09-24 00:43:19.767341
"PAGH","Shungnak Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",3.9,-2.8,110,4,NA,NA,1001.8,"METAR PAGH 240356Z AUTO 11004KT 10SM OVC042 04/M03 A2958 RMK AO2 SLP019 T00391028",2025-09-24 04:43:19.773748,2025-09-24 00:43:19.773792
"PADU","Dutch Harbor/Unalaska Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",10.6,6.7,250,20,29,NA,988.2,"METAR PADU 240356Z 25020G29KT 10SM -RA BR OVC043 11/07 A2918 RMK AO2 PK WND 27038/0303 SLP881 P0001 T01060067",2025-09-24 04:43:19.791629,2025-09-24 00:43:19.791676
"PABL","Buckland Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",3.3,-0.6,360,5,NA,NA,1001.1,"METAR PABL 240356Z AUTO 36005KT 10SM SCT039 03/M01 A2956 RMK AO2 SLP012 T00331006",2025-09-24 04:43:19.798485,2025-09-24 00:43:19.79853
"PAGS","Gustavus Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",9.4,8.3,120,6,NA,NA,1015.3,"METAR PAGS 240356Z AUTO 12006KT 10SM RA SCT025 SCT030 OVC046 09/08 A2998 RMK AO2 RAB09 SLP153 P0004 T00940083",2025-09-24 04:43:19.805268,2025-09-24 00:43:19.805311
"PABV","Birchwood Arpt, AK, US",2025-09-24 03:56:00,"2025-09-24 03:56:00","VFR",6.7,3.9,0,0,NA,NA,1002.1,"METAR PABV 240356Z AUTO 00000KT 10SM OVC075 07/04 A2959 RMK AO2 SLP020 T00670039 $",2025-09-24 04:43:19.81157,2025-09-24 00:43:19.811614
"PAFE","Kake Arpt, AK, US",2025-09-24 03:56:00,"2025-09-24 03:56:00","VFR",10,8.9,120,6,NA,NA,1019.7,"METAR PAFE 240356Z AUTO 12006KT 10SM -RA BKN045 OVC060 10/09 A3011 RMK AO2 RAB47 SLP202 P0000 T01000089 $",2025-09-24 04:43:19.817932,2025-09-24 00:43:19.817976
"PAGL","Golovin Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",5,0,90,7,NA,NA,1000.1,"METAR PAGL 240356Z AUTO 09007KT 10SM BKN050 05/00 A2953 RMK AO2 SLP993 T00500000 $",2025-09-24 04:43:19.824301,2025-09-24 00:43:19.824345
"PACX","Coldfoot Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",0.6,-1.1,210,3,NA,9,1001.1,"METAR PACX 240356Z AUTO 21003KT 9SM UP FEW010 SCT029 OVC034 01/M01 A2956 RMK AO2 RAB01E54UPB54 SLP640 P0000 T00061011 FZRANO",2025-09-24 04:43:19.830591,2025-09-24 00:43:19.830633
"PAGN","Angoon, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",9.4,9.4,0,0,NA,NA,1017.7,"METAR PAGN 240356Z AUTO 00000KT 10SM OVC049 09/09 A3005 RMK AO2 RAB27E44 SLP166 P0000 T00940094 $",2025-09-24 04:43:19.836938,2025-09-24 00:43:19.836984
"PAGA","Galena Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",4.4,-4.4,70,3,NA,NA,1001.1,"METAR PAGA 240356Z AUTO 07003KT 10SM OVC048 04/M04 A2956 RMK AO2 SLP011 T00441044 TSNO $",2025-09-24 04:43:19.843316,2025-09-24 00:43:19.843359
"PADL","Dillingham Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","MVFR",4.4,2.8,40,15,22,NA,991.3,"METAR PADL 240356Z 04015G22KT 10SM -RA OVC027 04/03 A2927 RMK AO2 SLP914 P0000 T00440028",2025-09-24 04:43:19.849616,2025-09-24 00:43:19.849661
"PADK","Adak (NAS), AK, US",2025-09-24 03:56:00,"2025-09-23 18:56:00","VFR",10,4.4,270,36,42,9,1009.6,"METAR PADK 240356Z AUTO 27036G42KT 9SM FEW022 10/04 A2981 RMK AO2 PK WND 26045/0317 SLP095 T01000044",2025-09-24 04:43:19.855925,2025-09-24 00:43:19.855966
"PAAK","Atka Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 18:56:00","MVFR",10,6.1,260,30,47,6,1005.8,"METAR PAAK 240356Z AUTO 26030G47KT 6SM HZ OVC023 10/06 A2970 RMK AO2 PK WND 27047/0349 PRESRR SLP057 T01000061 TSNO",2025-09-24 04:43:19.862195,2025-09-24 00:43:19.862237
"PAHC","Holy Cross Arpt, AK, US",2025-09-24 03:56:00,"2025-09-23 19:56:00","VFR",6.7,-2.8,40,5,NA,9,995.7,"METAR PAHC 240356Z AUTO 04005KT 9SM CLR 07/M03 A2940 RMK AO2 SLP958 T00671028",2025-09-24 04:43:19.868475,2025-09-24 00:43:19.868519
"PAFR","Ft Richardson/Bryant AAF, AK, US",2025-09-24 03:55:00,"2025-09-23 19:55:00","VFR",5.8,3.5,20,6,NA,NA,1000.8,"METAR PAFR 240355Z AUTO 02006KT 10SM CLR 06/04 A2955 RMK AO2 SLP011 T00580035 $",2025-09-24 04:43:19.874847,2025-09-24 00:43:19.874894
"PAEH","Cape Newenham Arpt, AK, US",2025-09-24 03:55:00,"2025-09-23 19:55:00","IFR",5,4,60,18,23,NA,986.2,"SPECI PAEH 240355Z AUTO 06018G23KT 030V090 10SM OVC008 05/04 A2912 RMK AO2 PK WND 07027/0317 SLP866 $",2025-09-24 04:43:19.881201,2025-09-24 00:43:19.881245
"PAED","Anchorage/Elmendorf AFB, AK, US",2025-09-24 03:55:00,"2025-09-23 19:55:00","VFR",6.7,3.1,360,5,NA,NA,1000.4,"METAR PAED 240355Z 36005KT 10SM FEW030 BKN070 07/03 A2954 RMK AO2A SLP000 T00670031 $",2025-09-24 04:43:19.887649,2025-09-24 00:43:19.887693
"PAFB","Fairbanks/Ladd AAF, AK, US",2025-09-24 03:55:00,"2025-09-23 19:55:00","VFR",3.8,-0.8,60,3,NA,NA,1001.1,"METAR PAFB 240355Z 06003KT 10SM SCT075 BKN090 BKN100 04/M01 A2956 RMK AO2A SLP019 T00381008 $",2025-09-24 04:43:19.894089,2025-09-24 00:43:19.894132
"PAGK","Gulkana Arpt, AK, US",2025-09-24 03:53:00,"2025-09-23 19:53:00","VFR",8.9,0,180,11,18,NA,1001.4,"METAR PAGK 240353Z AUTO 18011G18KT 10SM CLR 09/00 A2957 RMK AO2 SLP029 T00890000 TSNO",2025-09-24 04:43:19.900611,2025-09-24 00:43:19.900655
