"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KDYL","Doylestown Arpt, PA, US",2025-10-30 13:54:00,"2025-10-30 09:54:00","IFR",14.4,13.3,NA,NA,NA,5,1004.8,"METAR KDYL 301354Z AUTO 5SM RA BR OVC007 14/13 A2967 RMK AO2 SLP047 T01440133 PNO $",2025-10-30 14:06:14.180194,2025-10-30 10:06:14.18023
"KEFD","Houston/Ellington Arpt, TX, US",2025-10-30 13:54:00,"2025-10-30 08:54:00","VFR",13,3,310,7,NA,NA,1021.1,"METAR KEFD 301354Z 31007KT 10SM CLR 13/03 A3015",2025-10-30 14:06:14.186076,2025-10-30 10:06:14.186115
"KDUJ","Du Bois Rgnl, PA, US",2025-10-30 13:53:00,"2025-10-30 09:53:00","VFR",6.7,6.1,60,10,20,NA,1002.8,"METAR KDUJ 301353Z AUTO 06010G20KT 10SM SCT008 BKN043 OVC050 07/06 A2961 RMK AO2 SLP030 T00670061 PWINO $",2025-10-30 14:06:14.191991,2025-10-30 10:06:14.192027
"KDRA","Mercury/Desert Rock, NV, US",2025-10-30 13:53:00,"2025-10-30 06:53:00","VFR",10.6,-6.7,100,7,NA,NA,1020.1,"METAR KDRA 301353Z AUTO 10007KT 10SM CLR 11/M07 A3012 RMK AO2 SLP173 T01061067",2025-10-30 14:06:14.197991,2025-10-30 10:06:14.198031
"KDNL","Augusta/Daniel Fld, GA, US",2025-10-30 13:53:00,"2025-10-30 09:53:00","VFR",10,7.2,NA,NA,NA,NA,1009.2,"METAR KDNL 301353Z AUTO 10SM CLR 10/07 A2980 RMK AO2 SLP090 T01000072",2025-10-30 14:06:14.203899,2025-10-30 10:06:14.203938
"KEET","Alabaster/Shelby Cnty, AL, US",2025-10-30 13:53:00,"2025-10-30 13:53:00","MVFR",10,8.3,270,5,NA,NA,1013,"METAR KEET 301353Z AUTO 27005KT 10SM BKN012 BKN017 OVC027 10/08 A2991 RMK AO2 SLP127 T01000083",2025-10-30 14:06:14.209804,2025-10-30 10:06:14.209842
"KDMN","Deming Muni, NM, US",2025-10-30 13:53:00,"2025-10-30 07:53:00","VFR",3.9,-5,310,4,NA,NA,1023.8,"METAR KDMN 301353Z AUTO 31004KT 10SM CLR 04/M05 A3023 RMK AO2 SLP210 T00391050",2025-10-30 14:06:14.215669,2025-10-30 10:06:14.215709
"KDWH","Houston/Hooks Mem, TX, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","VFR",10.6,3.3,320,5,NA,NA,1021.8,"METAR KDWH 301353Z 32005KT 10SM CLR 11/03 A3017 RMK AO2 SLP213 T01060033",2025-10-30 14:06:14.221564,2025-10-30 10:06:14.221601
"KEEO","Meeker Arpt, CO, US",2025-10-30 13:53:00,"2025-10-30 13:53:00","VFR",-6.1,-8.9,0,0,NA,NA,1027.2,"METAR KEEO 301353Z AUTO 00000KT 10SM CLR M06/M09 A3033 RMK AO2 SLP290 T10611089",2025-10-30 14:06:14.227421,2025-10-30 10:06:14.227456
"KDLN","Dillon Arpt, MT, US",2025-10-30 13:53:00,"2025-10-30 07:53:00","VFR",-3.9,-7.2,190,8,NA,NA,1027.2,"METAR KDLN 301353Z AUTO 19008KT 10SM CLR M04/M07 A3033 RMK AO2 SLP290 T10391072",2025-10-30 14:06:14.233325,2025-10-30 10:06:14.233362
"KDTW","Detroit/Metro Wayne Cnty, MI, US",2025-10-30 13:53:00,"2025-10-30 09:53:00","VFR",8.3,5.6,30,11,NA,NA,1008.2,"METAR KDTW 301353Z 03011KT 10SM -RA OVC050 08/06 A2977 RMK AO2 RAB41 SLP083 P0000 T00830056",2025-10-30 14:06:14.239209,2025-10-30 10:06:14.23925
"KDTS","Destin Arpt, FL, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","MVFR",13.3,8.3,310,6,NA,NA,1014.6,"METAR KDTS 301353Z 31006KT 10SM BKN016 13/08 A2996 RMK AO2 SLP146 T01330083",2025-10-30 14:06:14.245083,2025-10-30 10:06:14.245122
"KDRT","Del Rio Intl, TX, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","VFR",7.2,1.7,0,0,NA,NA,1023.5,"METAR KDRT 301353Z AUTO 00000KT 10SM CLR 07/02 A3022 RMK AO2 SLP235 T00720017",2025-10-30 14:06:14.250962,2025-10-30 10:06:14.251003
"KDRO","Durango/La Plata Cnty, CO, US",2025-10-30 13:53:00,"2025-10-30 07:53:00","VFR",-3.9,-7.8,0,0,NA,NA,1025.8,"METAR KDRO 301353Z AUTO 00000KT 10SM CLR M04/M08 A3029 RMK AO2 SLP266 T10391078",2025-10-30 14:06:14.267032,2025-10-30 10:06:14.267088
"KECP","Panama City/NW Florida Beaches Intl, FL, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","MVFR",13.3,9.4,260,12,20,NA,1014,"METAR KECP 301353Z 26012G20KT 10SM OVC030 13/09 A2994 RMK AO2 SLP151 T01330094",2025-10-30 14:06:14.273502,2025-10-30 10:06:14.273539
"KDTN","Shreveport/Downtown Arpt, LA, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","VFR",11.7,7.2,NA,6,NA,NA,1020.1,"METAR KDTN 301353Z AUTO VRB06KT 10SM CLR 12/07 A3012 RMK AO2 SLP198 T01170072",2025-10-30 14:06:14.279825,2025-10-30 10:06:14.279865
"KDTO","Denton Muni, TX, US",2025-10-30 13:53:00,"2025-10-30 13:53:00","VFR",6.1,4.4,0,0,NA,NA,1022.4,"METAR KDTO 301353Z 00000KT 10SM CLR 06/04 A3019 RMK AO2 SLP221 T00610044",2025-10-30 14:06:14.285709,2025-10-30 10:06:14.285745
"KDXR","Danbury Muni, CT, US",2025-10-30 13:53:00,"2025-10-30 09:53:00","IFR",11.1,8.9,90,12,NA,4,1012.3,"METAR KDXR 301353Z 09012KT 4SM -RA BR OVC006 11/09 A2989 RMK AO2 RAB23 CIG 005V010 PRESFR SLP122 P0002 T01110089 $",2025-10-30 14:06:14.291474,2025-10-30 10:06:14.291508
"KELD","El Dorado/S Arkansas Rgnl, AR, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","VFR",10,7.8,310,6,NA,NA,1019,"METAR KELD 301353Z AUTO 31006KT 10SM CLR 10/08 A3009 RMK AO2 SLP189 T01000078",2025-10-30 14:06:14.297397,2025-10-30 10:06:14.297436
"KEMP","Emporia Muni, KS, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","MVFR",2.2,1.7,300,5,NA,4,1020.1,"METAR KEMP 301353Z AUTO 30005KT 4SM BR CLR 02/02 A3012 RMK AO2 SLP207 T00220017",2025-10-30 14:06:14.30336,2025-10-30 10:06:14.303397
"KELN","Ellensburg/Bowers Fld, WA, US",2025-10-30 13:53:00,"2025-10-30 06:53:00","VFR",-2.8,-3.3,20,6,NA,NA,1028.9,"METAR KELN 301353Z AUTO 02006KT 10SM CLR M03/M03 A3038 RMK AO2 SLP302 T10281033",2025-10-30 14:06:14.309232,2025-10-30 10:06:14.30927
"KDVT","Phoenix/Deer Valley Arpt, AZ, US",2025-10-30 13:53:00,"2025-10-30 06:53:00","VFR",21.1,-0.6,70,7,NA,NA,1016.3,"METAR KDVT 301353Z AUTO 07007KT 10SM CLR 21/M01 A3001 RMK AO2 SLP141 T02111006",2025-10-30 14:06:14.315165,2025-10-30 10:06:14.315202
"KELY","Ely/Yelland Fld, NV, US",2025-10-30 13:53:00,"2025-10-30 06:53:00","VFR",-4.4,-8.9,180,9,NA,NA,1027.2,"METAR KELY 301353Z AUTO 18009KT 10SM CLR M04/M09 A3033 RMK AO2 SLP258 T10441089",2025-10-30 14:06:14.321061,2025-10-30 10:06:14.3211
"KDMO","Sedalia Mem, MO, US",2025-10-30 13:53:00,"2025-10-30 08:53:00","VFR",4.4,3.3,300,5,NA,9,1018.4,"METAR KDMO 301353Z AUTO 30005KT 9SM CLR 04/03 A3007 RMK AO2 SLP186 T00440033 $",2025-10-30 14:06:14.326903,2025-10-30 10:06:14.32694
"KDPA","Dupage Cnty Arpt, IL, US",2025-10-30 13:52:00,"2025-10-30 08:52:00","VFR",6.7,4.4,320,10,NA,NA,1014,"METAR KDPA 301352Z 32010KT 10SM CLR 07/04 A2994 RMK AO2 SLP140 T00670044",2025-10-30 14:06:14.332844,2025-10-30 10:06:14.332883
"KDVN","Davenport Muni, IA, US",2025-10-30 13:52:00,"2025-10-30 08:52:00","VFR",3.3,2.2,0,0,NA,NA,1016.7,"METAR KDVN 301352Z AUTO 00000KT 10SM CLR 03/02 A3002 RMK AO2 SLP168 T00330022",2025-10-30 14:06:14.338724,2025-10-30 10:06:14.338776
"KELP","El Paso Intl, TX, US",2025-10-30 13:51:00,"2025-10-30 07:51:00","VFR",7.2,-5.6,10,5,NA,NA,1023.1,"METAR KELP 301351Z 01005KT 10SM CLR 07/M06 A3021 RMK AO2 SLP199 T00721056 $",2025-10-30 14:06:14.344578,2025-10-30 10:06:14.344615
"KDVK","Danville/Powell Fld, KY, US",2025-10-30 13:50:00,"2025-10-30 13:50:00","IFR",7,6,300,7,NA,3,1006.5,"METAR KDVK 301350Z AUTO 30007KT 3SM DZ OVC007 07/06 A2972 RMK AO2",2025-10-30 14:06:14.350369,2025-10-30 10:06:14.350407
"KDYS","Abilene/Dyess AFB, TX, US",2025-10-30 12:55:00,"2025-10-30 07:55:00","VFR",0.7,-2.9,0,0,NA,NA,1021.1,"METAR KDYS 301255Z AUTO 00000KT 10SM CLR 01/M03 A3015 RMK AO2 SLP213 T00071029",2025-10-30 14:06:14.356239,2025-10-30 10:06:14.356277
"KEWN","New Bern/Coastal Carolina Rgnl, NC, US",2025-10-30 14:01:00,"2025-10-30 10:01:00","IFR",18.3,17.2,230,7,NA,NA,1004.5,"SPECI KEWN 301401Z 23007KT 10SM BKN009 OVC041 18/17 A2966 RMK AO2 CIG 007V010 T01830172",2025-10-30 14:06:15.839312,2025-10-30 10:06:15.839351
"KFNB","Falls City/Brenner Fld, NE, US",2025-10-30 14:01:00,"2025-10-30 14:01:00","LIFR",0.6,0.6,0,0,NA,0.5,1019.7,"SPECI KFNB 301401Z AUTO 00000KT 1/2SM FG BKN002 01/01 A3011 RMK AO2 T00060006",2025-10-30 14:06:15.845679,2025-10-30 10:06:15.845714
"KFIT","Fitchburg Muni, MA, US",2025-10-30 14:00:00,"2025-10-30 14:00:00","IFR",7.2,6.7,0,0,NA,1.75,1018,"SPECI KFIT 301400Z AUTO 00000KT 1 3/4SM BR OVC005 07/07 A3006 RMK AO2 T00720067",2025-10-30 14:06:15.851389,2025-10-30 10:06:15.851426
"KFFA","First Flight Airport, NC, US",2025-10-30 14:00:00,"2025-10-30 10:00:00","VFR",NA,NA,230,7,NA,7,1004.1,"METAR KFFA 301400Z AUTO 23007KT 7SM SCT016 BKN037 OVC060 A2965 RMK AO2",2025-10-30 14:06:15.857234,2025-10-30 10:06:15.857276
"KFME","Fort Meade/Tipton Fld, MD, US",2025-10-30 13:59:00,"2025-10-30 09:59:00","MVFR",17,17,190,3,NA,NA,1001.8,"METAR KFME 301359Z AUTO 19003KT 10SM SCT010 BKN022 OVC031 17/17 A2958 RMK AO1",2025-10-30 14:06:15.86325,2025-10-30 10:06:15.863289
"KEUF","Eufaula/Weedon Fld, AL, US",2025-10-30 13:58:00,"2025-10-30 08:58:00","MVFR",12.2,8.9,260,5,NA,NA,1012.6,"METAR KEUF 301358Z AUTO 26005KT 10SM SCT018 BKN028 OVC039 12/09 A2990 RMK AO1 SLP124 T01220089",2025-10-30 14:06:15.869208,2025-10-30 10:06:15.869244
"KFLG","Flagstaff/Pulliam Arpt, AZ, US",2025-10-30 13:57:00,"2025-10-30 06:57:00","VFR",-2.8,-8.3,0,0,NA,NA,1026.2,"METAR KFLG 301357Z 00000KT 10SM CLR M03/M08 A3030 RMK AO2 SLP241 T10281083",2025-10-30 14:06:15.875102,2025-10-30 10:06:15.87514
"KFKL","Franklin/Lamberton Fld, PA, US",2025-10-30 13:56:00,"2025-10-30 09:56:00","IFR",7.2,6.7,30,9,NA,NA,1003.1,"METAR KFKL 301356Z AUTO 03009KT 10SM RA BKN006 OVC010 07/07 A2962 RMK AO2 CIG 003V010 SLP037 P0007 T00720067",2025-10-30 14:06:15.880972,2025-10-30 10:06:15.88101
"KFFX","Fremont Muni, MI, US",2025-10-30 13:56:00,"2025-10-30 13:56:00","VFR",5,2,20,4,NA,NA,1013.3,"METAR KFFX 301356Z AUTO 02004KT 10SM CLR 05/02 A2992 RMK AO2",2025-10-30 14:06:15.886893,2025-10-30 10:06:15.88693
"KFCI","Richmond/Chesterfield Cnty, VA, US",2025-10-30 13:56:00,"2025-10-30 13:56:00","IFR",16.1,16.1,200,5,NA,NA,1002.1,"METAR KFCI 301356Z AUTO 20005KT 10SM OVC007 16/16 A2959 RMK AO2 CIG 005V010 SLP030 T01610161 PNO $",2025-10-30 14:06:15.89273,2025-10-30 10:06:15.892781
"KENV","Wendover Arpt, UT, US",2025-10-30 13:56:00,"2025-10-30 07:56:00","VFR",-0.6,-5,30,4,NA,NA,1026.8,"METAR KENV 301356Z AUTO 03004KT 10SM CLR M01/M05 A3032 RMK AO2 SLP284 T10061050 FZRANO",2025-10-30 14:06:15.898556,2025-10-30 10:06:15.898592
"KESC","Escanaba/Delta Cnty, MI, US",2025-10-30 13:56:00,"2025-10-30 09:56:00","VFR",3.3,3.3,320,6,NA,NA,1015,"METAR KESC 301356Z AUTO 32006KT 10SM CLR 03/03 A2997 RMK AO2 SLP160 T00330033",2025-10-30 14:06:15.904452,2025-10-30 10:06:15.904488
"KEWK","Newton City Arpt, KS, US",2025-10-30 13:56:00,"2025-10-30 08:56:00","VFR",NA,NA,0,0,NA,NA,1020.4,"METAR KEWK 301356Z AUTO 00000KT 10SM CLR A3013 RMK AO2 SLPNO FZRANO $",2025-10-30 14:06:15.910276,2025-10-30 10:06:15.910313
"KFAM","Farmington Rgnl, MO, US",2025-10-30 13:56:00,"2025-10-30 08:56:00","VFR",6.1,4.4,320,10,15,NA,1016,"METAR KFAM 301356Z AUTO 32010G15KT 10SM CLR 06/04 A3000 RMK AO2 SLP173 T00610044 $",2025-10-30 14:06:15.91615,2025-10-30 10:06:15.916186
"KFLP","Flippin/Marion Cnty, AR, US",2025-10-30 13:56:00,"2025-10-30 08:56:00","VFR",7.2,5,320,5,NA,NA,1019,"METAR KFLP 301356Z AUTO 32005KT 10SM CLR 07/05 A3009 RMK AO2 SLP188 T00720050 $",2025-10-30 14:06:15.922089,2025-10-30 10:06:15.922125
"KFNL","Fort Collins/N Colorado Rgnl, CO, US",2025-10-30 13:56:00,"2025-10-30 07:56:00","VFR",3.9,-5,50,3,NA,NA,1025.8,"METAR KFNL 301356Z 05003KT 10SM CLR 04/M05 A3029 RMK AO2 SLP250 T00391050 $",2025-10-30 14:06:15.928047,2025-10-30 10:06:15.928084
"KEUL","Caldwell Ind Arpt, ID, US",2025-10-30 13:56:00,"2025-10-30 13:56:00","VFR",-2.2,-3.3,70,3,NA,NA,1027.2,"METAR KEUL 301356Z AUTO 07003KT 10SM CLR M02/M03 A3033 RMK AO2 SLP286 T10221033 FZRANO",2025-10-30 14:06:15.933943,2025-10-30 10:06:15.933984
"KFDW","Winnsboro/Fairfield Cnty, SC, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","IFR",8,8,270,5,14,NA,1007.2,"METAR KFDW 301355Z AUTO 27005G14KT 10SM OVC008 08/08 A2974 RMK AO1",2025-10-30 14:06:15.939902,2025-10-30 10:06:15.939941
"KEZF","Fredericksburg/Shannon Arpt, VA, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","IFR",NA,NA,200,6,NA,NA,1001.1,"METAR KEZF 301355Z AUTO 20006KT 10SM OVC007 A2956 RMK AO2",2025-10-30 14:06:15.956424,2025-10-30 10:06:15.956462
"KF05","Vernon/Wilbarger Cnty, TX, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",2.9,-0.3,0,0,NA,NA,1022.4,"METAR KF05 301355Z AUTO 00000KT 10SM CLR 03/00 A3019 RMK AO2 T00291003",2025-10-30 14:06:15.962721,2025-10-30 10:06:15.962773
"KETC","Tarboro/Edgecombe Arpt, NC, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","IFR",17.5,16.5,180,4,NA,7,1003.1,"METAR KETC 301355Z AUTO 18004KT 7SM BKN008 OVC055 18/17 A2962 RMK AO2 T01750165",2025-10-30 14:06:15.968769,2025-10-30 10:06:15.968809
"KEXX","Lexington/Davidson Cnty, NC, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","IFR",11.1,11.1,220,8,NA,NA,1005.2,"METAR KEXX 301355Z AUTO 22008KT 190V260 10SM OVC008 11/11 A2968 RMK AO2 P0001 T01110111",2025-10-30 14:06:15.97448,2025-10-30 10:06:15.974516
"KEYF","Elizabethtown/Brown Fld, NC, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",13.3,9.4,240,11,14,NA,1005.8,"METAR KEYF 301355Z AUTO 24011G14KT 10SM CLR 13/09 A2970 RMK AO2 T01330094",2025-10-30 14:06:15.980339,2025-10-30 10:06:15.980374
"KEQA","El Dorado/Thomas Mem, KS, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","MVFR",2,2,0,0,NA,4,1020.4,"METAR KEQA 301355Z AUTO 00000KT 4SM BR CLR 02/02 A3013 RMK AO2",2025-10-30 14:06:15.986227,2025-10-30 10:06:15.986263
"KFMH","Otis ANGB, MA, US",2025-10-30 13:55:00,"2025-10-30 09:55:00","MVFR",13,10,90,7,NA,NA,1017.4,"METAR KFMH 301355Z 09007KT 10SM OVC020 13/10 A3004",2025-10-30 14:06:15.992112,2025-10-30 10:06:15.99215
"KFBG","Fort Bragg/Simmons AAF, NC, US",2025-10-30 13:55:00,"2025-10-30 09:55:00","VFR",12.8,9.2,240,12,NA,NA,1004.5,"METAR KFBG 301355Z AUTO 24012KT 10SM SCT015 13/09 A2966 RMK AO2 SLP046 T01280092 $",2025-10-30 14:06:15.997988,2025-10-30 10:06:15.998023
"KFBL","Faribault Muni, MN, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","LIFR",3,3,280,4,NA,0.25,1017,"METAR KFBL 301355Z AUTO 28004KT M1/4SM FG OVC001 03/03 A3003 RMK AO2",2025-10-30 14:06:16.003965,2025-10-30 10:06:16.004002
"KFFM","Fergus Falls/Mickelson Fld, MN, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",2,1,200,4,NA,7,1016,"METAR KFFM 301355Z AUTO 20004KT 7SM BKN080 OVC090 02/01 A3000 RMK AO2",2025-10-30 14:06:16.00974,2025-10-30 10:06:16.009792
"KEND","Enid/Vance AFB, OK, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",2.8,0.9,290,4,NA,NA,1019.4,"METAR KEND 301355Z AUTO 29004KT 10SM CLR 03/01 A3010 RMK AO2 SLP201 T00280009",2025-10-30 14:06:16.015616,2025-10-30 10:06:16.015653
"KFBR","Fort Bridger Arpt, WY, US",2025-10-30 13:55:00,"2025-10-30 07:55:00","VFR",1.8,-4.5,280,5,NA,NA,1027.9,"METAR KFBR 301355Z AUTO 28005KT 10SM CLR 02/M04 A3035 RMK AO2 T00181045",2025-10-30 14:06:16.021543,2025-10-30 10:06:16.021579
"KFAF","Fort Eustis/Felker AAF, VA, US",2025-10-30 13:55:00,"2025-10-30 09:55:00","VFR",18.3,16.8,200,5,NA,NA,1001.8,"METAR KFAF 301355Z 20005KT 10SM FEW012 BKN060 18/17 A2958 RMK AO2A RAB1255E04DZB04E07DZB19E21RAB21E48 SLP020 P0001 T01830168 $",2025-10-30 14:06:16.027418,2025-10-30 10:06:16.027456
"KFHU","Fort Huachuca/Libby AAF, AZ, US",2025-10-30 13:55:00,"2025-10-30 06:55:00","VFR",11.9,0.3,140,3,NA,8,1022.1,"METAR KFHU 301355Z AUTO 14003KT 8SM SCT170 12/00 A3018 RMK AO2 SLP184 T01190003",2025-10-30 14:06:16.03323,2025-10-30 10:06:16.033264
"KEVU","Maryville/NW Missouri Rgnl, MO, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","LIFR",2.5,2.5,0,0,NA,0.25,1018.7,"METAR KEVU 301355Z AUTO 00000KT M1/4SM FG OVC001 02/02 A3008 RMK AO2 T00250025",2025-10-30 14:06:16.039026,2025-10-30 10:06:16.039062
"KEZM","Eastman/Heart Of Georgia Arpt, GA, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","MVFR",9,7,270,5,NA,NA,1012.3,"METAR KEZM 301355Z AUTO 27005KT 10SM OVC027 09/07 A2989 RMK AO2",2025-10-30 14:06:16.044997,2025-10-30 10:06:16.045037
"KFKN","Franklin/Rose Arpt, VA, US",2025-10-30 13:55:00,"2025-10-30 09:55:00","IFR",17.5,15,220,3,NA,NA,1003.5,"METAR KFKN 301355Z AUTO 22003KT 10SM OVC009 18/15 A2963 RMK AO2 T01750150",2025-10-30 14:06:16.050884,2025-10-30 10:06:16.05092
"KERY","Newberry/Luce Cnty, MI, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","LIFR",2,2,60,2,NA,0.25,1014.3,"METAR KERY 301355Z AUTO 06002KT M1/4SM FG VV000 02/02 A2995 RMK AO2",2025-10-30 14:06:16.056726,2025-10-30 10:06:16.056774
"KEVM","Eveleth Muni, MN, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","LIFR",1.5,1.5,0,0,NA,0.75,1016,"METAR KEVM 301355Z AUTO 00000KT 3/4SM BR OVC003 02/02 A3000 RMK AO2 T00150015",2025-10-30 14:06:16.062573,2025-10-30 10:06:16.062608
"KEMV","Emporia Muni, VA, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","IFR",16.4,16.3,0,0,NA,NA,1002.8,"METAR KEMV 301355Z AUTO 00000KT 10SM OVC006 16/16 A2961 RMK AO2 T01640163",2025-10-30 14:06:16.078516,2025-10-30 10:06:16.078553
"KFET","Fremont Muni, NE, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","MVFR",0,-0.6,0,0,NA,5,1019.4,"METAR KFET 301355Z AUTO 00000KT 5SM BR CLR 00/M01 A3010 RMK AO2 T00001006",2025-10-30 14:06:16.084682,2025-10-30 10:06:16.08472
"KFFO","Wright Patterson AFB, OH, US",2025-10-30 13:55:00,"2025-10-30 09:55:00","IFR",8.4,7.2,330,8,NA,5,1003.8,"METAR KFFO 301355Z 33008KT 5SM -RA BR BKN007 OVC011 08/07 A2964 RMK AO2A CIG 006V011 SLP043 P0011 T00840072",2025-10-30 14:06:16.090664,2025-10-30 10:06:16.090699
"KEOK","Keokuk Muni, IA, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",4,3,320,4,NA,NA,1016.7,"METAR KEOK 301355Z AUTO 32004KT 10SM CLR 04/03 A3002 RMK A01",2025-10-30 14:06:16.096397,2025-10-30 10:06:16.096432
"KEZS","Shawano Muni, WI, US",2025-10-30 13:55:00,"2025-10-30 13:55:00",NA,2.3,2.3,0,0,NA,NA,1015.7,"METAR KEZS 301355Z AUTO 00000KT 10SM 02/02 A2999 RMK AO2 T00230023",2025-10-30 14:06:16.102258,2025-10-30 10:06:16.102294
"KF00","Bonham/Jones Fld, TX, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",8,5,310,6,NA,NA,1021.4,"METAR KF00 301355Z AUTO 31006KT 10SM CLR 08/05 A3016 RMK AO2",2025-10-30 14:06:16.108194,2025-10-30 10:06:16.108232
"KF44","Athens Muni, TX, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",9,4,330,3,NA,NA,1021.1,"METAR KF44 301355Z AUTO 33003KT 10SM CLR 09/04 A3015 RMK AO2",2025-10-30 14:06:16.114141,2025-10-30 10:06:16.114179
"KFFL","Fairfield Muni, IA, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",3,2,300,9,NA,8,1016.7,"METAR KFFL 301355Z AUTO 30009KT 8SM CLR 03/02 A3002 RMK A01",2025-10-30 14:06:16.119987,2025-10-30 10:06:16.120022
"KFKR","Frankfort Muni, IN, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",NA,NA,330,12,NA,NA,1009.9,"METAR KFKR 301355Z AUTO 33012KT 10SM CLR A2982 RMK AO2",2025-10-30 14:06:16.125862,2025-10-30 10:06:16.1259
"KFMM","Fort Morgan Muni, CO, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",4,-5,340,15,NA,NA,1023.8,"METAR KFMM 301355Z AUTO 34015KT 10SM CLR 04/M05 A3023 RMK AO2",2025-10-30 14:06:16.1317,2025-10-30 10:06:16.131737
"KF17","Center Muni, TX, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",8,5,310,6,NA,NA,1020.7,"METAR KF17 301355Z AUTO 31006KT 10SM CLR 08/05 A3014 RMK AO2",2025-10-30 14:06:16.137588,2025-10-30 10:06:16.137625
"KFCS","Fort Carson/Butts AAF, CO, US",2025-10-30 13:55:00,"2025-10-30 07:55:00","VFR",7.3,-6.4,10,19,31,NA,1023.5,"METAR KFCS 301355Z AUTO 01019G31KT 10SM CLR 07/M06 A3022 RMK AO2 PK WND 35034/54 SLP242 T00731064 $",2025-10-30 14:06:16.143455,2025-10-30 10:06:16.14349
"KEZZ","Cameron Arpt, MO, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","LIFR",2,NA,300,4,NA,0.5,1020.1,"METAR KEZZ 301355Z AUTO 30004KT 1/2SM FG OVC002 02/ A3012 RMK AO2",2025-10-30 14:06:16.149279,2025-10-30 10:06:16.149314
"KFKS","Frankfort/Dow Mem, MI, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",2,1,NA,1,NA,NA,1014,"METAR KFKS 301355Z AUTO VRB01KT 10SM CLR 02/01 A2994 RMK AO2",2025-10-30 14:06:16.155186,2025-10-30 10:06:16.155222
"KERV","Kerrville Muni, TX, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",2.7,-0.5,0,0,NA,NA,1023.8,"METAR KERV 301355Z AUTO 00000KT 10SM CLR 03/00 A3023 RMK AO2 T00271005",2025-10-30 14:06:16.161047,2025-10-30 10:06:16.161084
"KF46","Rockwall Muni, TX, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",8.4,3.7,320,5,NA,NA,1021.8,"METAR KF46 301355Z AUTO 32005KT 10SM CLR 08/04 A3017 RMK AO2 T00840037",2025-10-30 14:06:16.166934,2025-10-30 10:06:16.166971
"KFKA","Preston/Fillmore Cnty, MN, US",2025-10-30 13:55:00,"2025-10-30 13:55:00",NA,NA,NA,290,4,NA,2.5,1016,"METAR KFKA 301355Z AUTO 29004KT 2 1/2SM A3000 RMK AO2",2025-10-30 14:06:16.172789,2025-10-30 10:06:16.17283
"KEOE","Newberry Muni, SC, US",2025-10-30 13:55:00,"2025-10-30 13:55:00","VFR",9,7,230,8,NA,NA,1008.9,"METAR KEOE 301355Z AUTO 23008KT 200V260 10SM SCT008 09/07 A2979 RMK AO2",2025-10-30 14:06:16.178652,2025-10-30 10:06:16.178689
"KETB","West Bend Muni, WI, US",2025-10-30 13:55:00,"2025-10-30 08:55:00","VFR",5,5,0,0,NA,NA,1015,"METAR KETB 301355Z AUTO 00000KT 10SM SCT023 05/05 A2997 RMK AO2",2025-10-30 14:06:16.184546,2025-10-30 10:06:16.184584
