"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"KJLN","Joplin Rgnl, MO, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",8.9,4.4,0,0,NA,NA,1024.8,"METAR KJLN 031353Z 00000KT 10SM CLR 09/04 A3026 RMK AO2 SLP247 T00890044",2025-11-03 14:28:04.10996,2025-11-03 09:28:04.110003
"KIEN","Pine Ridge Strip, SD, US",2025-11-03 13:52:00,"2025-11-03 06:52:00","VFR",-6.1,-8.9,0,0,NA,NA,1026.8,"METAR KIEN 031352Z AUTO 00000KT 10SM CLR M06/M09 A3032 RMK AO2 SLP292 T10611089",2025-11-03 14:28:04.116328,2025-11-03 09:28:04.116371
"KIAD","Washington/Dulles Intl, VA, US",2025-11-03 13:52:00,"2025-11-03 08:52:00","VFR",12.2,6.7,0,0,NA,NA,1021.8,"METAR KIAD 031352Z 00000KT 10SM BKN060 12/07 A3017 RMK AO2 SLP215 T01220067",2025-11-03 14:28:04.122644,2025-11-03 09:28:04.122687
"KIOW","Iowa City Muni, IA, US",2025-11-03 13:52:00,"2025-11-03 07:52:00","VFR",7.2,3.3,320,8,NA,NA,1023.8,"METAR KIOW 031352Z AUTO 32008KT 10SM CLR 07/03 A3023 RMK AO2 SLP239 T00720033 $",2025-11-03 14:28:04.128961,2025-11-03 09:28:04.129004
"KJFK","New York/JF Kennedy Intl, NY, US",2025-11-03 13:51:00,"2025-11-03 08:51:00","VFR",12.8,8.3,0,0,NA,NA,1022.1,"METAR KJFK 031351Z 00000KT 10SM FEW050 BKN120 BKN200 13/08 A3018 RMK AO2 SLP218 T01280083 $",2025-11-03 14:28:04.135299,2025-11-03 09:28:04.135343
"KIGM","Kingman Arpt, AZ, US",2025-11-03 13:51:00,"2025-11-03 06:51:00","VFR",14.4,-8.3,130,10,NA,NA,1020.4,"METAR KIGM 031351Z AUTO 13010KT 10SM CLR 14/M08 A3013 RMK AO2 SLP151 T01441083",2025-11-03 14:28:04.141806,2025-11-03 09:28:04.141853
"KILG","Wilmington/New Castle Arpt, DE, US",2025-11-03 13:51:00,"2025-11-03 08:51:00","VFR",10.6,7.8,320,6,NA,NA,1022.4,"METAR KILG 031351Z 32006KT 10SM OVC060 11/08 A3019 RMK AO2 SLP221 T01060078",2025-11-03 14:28:04.148274,2025-11-03 09:28:04.148319
"KJCT","Junction/Kimble Cnty, TX, US",2025-11-03 13:51:00,"2025-11-03 07:51:00","VFR",6.7,3.9,280,3,NA,NA,1026.2,"METAR KJCT 031351Z AUTO 28003KT 10SM CLR 07/04 A3030 RMK AO2 SLP242 T00670039",2025-11-03 14:28:04.154856,2025-11-03 09:28:04.154902
"KJQF","Concord Rgnl, NC, US",2025-11-03 13:50:00,"2025-11-03 08:50:00","VFR",11,6,320,5,NA,NA,1023.8,"METAR KJQF 031350Z 32005KT 10SM CLR 11/06 A3023",2025-11-03 14:28:04.161381,2025-11-03 09:28:04.161424
"KJWN","Nashville/Tune Arpt, TN, US",2025-11-03 13:50:00,"2025-11-03 13:50:00","LIFR",3,3,0,0,NA,0.25,1027.9,"METAR KJWN 031350Z 00000KT 1/4SM FG OVC002 03/03 A3035",2025-11-03 14:28:04.167729,2025-11-03 09:28:04.167776
"KJDN","Jordan Arpt, MT, US",2025-11-03 13:48:00,"2025-11-03 06:48:00",NA,-3.3,-7.2,270,5,NA,NA,1023.1,"METAR KJDN 031348Z AUTO 27005KT M03/M07 A3021 RMK AO1 SLP256 T10331072",2025-11-03 14:28:04.174123,2025-11-03 09:28:04.174166
"KIWA","Phoenix/Mesa Gateway Arpt, AZ, US",2025-11-03 13:47:00,"2025-11-03 06:47:00","VFR",15,3,120,7,NA,NA,1018.4,"METAR KIWA 031347Z 12007KT 10SM CLR 15/03 A3007",2025-11-03 14:28:04.180643,2025-11-03 09:28:04.180689
"KHZD","Huntingdon/Carroll Cnty, TN, US",2025-11-03 13:45:00,"2025-11-03 13:45:00","VFR",4,4,0,0,NA,NA,1026.8,"METAR KHZD 031345Z AUTO 00000KT 10SM CLR 04/04 A3032 RMK A01",2025-11-03 14:28:04.187088,2025-11-03 09:28:04.187133
"KJVL","Janesville/S Wisconsin Rgnl, WI, US",2025-11-03 13:45:00,"2025-11-03 07:45:00","VFR",6,3,280,7,NA,NA,1019.4,"METAR KJVL 031345Z 28007KT 10SM CLR 06/03 A3010",2025-11-03 14:28:04.193537,2025-11-03 09:28:04.193581
"KLOZ","London-Corbin Arpt, KY, US",2025-11-03 14:25:00,"2025-11-03 09:25:00","MVFR",7.8,5.6,280,7,NA,NA,1026.8,"SPECI KLOZ 031425Z AUTO 28007KT 10SM SCT007 OVC015 08/06 A3032 RMK AO2 T00780056",2025-11-03 14:28:05.818696,2025-11-03 09:28:05.818762
"KLCI","Laconia Muni, NH, US",2025-11-03 14:22:00,"2025-11-03 09:22:00","LIFR",3,3,0,0,NA,2,1021.1,"SPECI KLCI 031422Z AUTO 00000KT 2SM BR OVC002 03/03 A3015 RMK AO2 VIS 3/4V5",2025-11-03 14:28:05.82522,2025-11-03 09:28:05.825262
"KLEX","Lexington/Blue Grass Arpt, KY, US",2025-11-03 14:21:00,"2025-11-03 09:21:00","LIFR",5,4.4,220,7,NA,6,1026.5,"SPECI KLEX 031421Z 22007KT 6SM BR BKN002 05/04 A3031 RMK AO2 T00500044 $",2025-11-03 14:28:05.831467,2025-11-03 09:28:05.831509
"KLGB","Long Beach Arpt, CA, US",2025-11-03 14:19:00,"2025-11-03 06:19:00","IFR",16.1,13.9,340,3,NA,2,1017.7,"SPECI KLGB 031419Z 34003KT 2SM BR OVC011 16/14 A3005 RMK AO2 T01610139",2025-11-03 14:28:05.837757,2025-11-03 09:28:05.837798
"KLQK","Pickens Cnty, SC, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",9.4,6.6,0,0,NA,NA,1024.5,"METAR KLQK 031415Z AUTO 00000KT 10SM CLR 09/07 A3025 RMK AO2 T00940066",2025-11-03 14:28:05.844078,2025-11-03 09:28:05.84412
"KLNL","Land OLakes Arpt, WI, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",4.8,-0.3,260,9,15,NA,1012.6,"METAR KLNL 031415Z AUTO 26009G15KT 10SM CLR 05/00 A2990 RMK AO2 T00481003",2025-11-03 14:28:05.850374,2025-11-03 09:28:05.850416
"KLMO","Longmont/Brand Arpt, CO, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",0,-3.7,0,0,NA,NA,1027.9,"METAR KLMO 031415Z AUTO 00000KT 10SM CLR 00/M04 A3035 RMK AO2 T00001037",2025-11-03 14:28:05.856822,2025-11-03 09:28:05.856865
"KLHB","Hearne Muni, TX, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",14,11,NA,3,NA,NA,1027.5,"METAR KLHB 031415Z AUTO VRB03KT 10SM CLR 14/11 A3034 RMK AO2",2025-11-03 14:28:05.863274,2025-11-03 09:28:05.863317
"KLNN","Willoughby/Lake Cnty Exec, OH, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",7.7,0.2,240,13,19,NA,1017.7,"METAR KLNN 031415Z AUTO 24013G19KT 10SM SCT070 BKN090 OVC110 08/00 A3005 RMK AO1 T00770002",2025-11-03 14:28:05.869653,2025-11-03 09:28:05.869697
"KLNP","Wise/Lonesome Pine Arpt, VA, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","IFR",5,5,250,4,NA,NA,1025.1,"METAR KLNP 031415Z AUTO 25004KT 10SM OVC005 05/05 A3027 RMK AO2",2025-11-03 14:28:05.876129,2025-11-03 09:28:05.876171
"KLRJ","Le Mars Muni, IA, US",2025-11-03 14:15:00,"2025-11-03 08:15:00","VFR",4,2,180,4,NA,NA,1025.1,"METAR KLRJ 031415Z AUTO 18004KT 10SM CLR 04/02 A3027 RMK AO2",2025-11-03 14:28:05.882526,2025-11-03 09:28:05.882571
"KLDJ","Linden Arpt, NJ, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",12.6,6.5,0,0,NA,NA,1022.1,"METAR KLDJ 031415Z AUTO 00000KT 10SM SCT043 13/07 A3018 RMK AO2 T01260065",2025-11-03 14:28:05.88893,2025-11-03 09:28:05.888974
"KLRY","Harrisonville/Smith, MO, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",6,3,0,0,NA,NA,1025.5,"METAR KLRY 031415Z AUTO 00000KT 10SM CLR 06/03 A3028 RMK AO2",2025-11-03 14:28:05.895318,2025-11-03 09:28:05.895362
"KL35","Big Bear City Arpt, CA, US",2025-11-03 14:15:00,"2025-11-03 06:15:00","VFR",-1,-6,0,0,NA,NA,1026.2,"METAR KL35 031415Z AUTO 00000KT 10SM CLR M01/M06 A3030 RMK AO2",2025-11-03 14:28:05.901842,2025-11-03 09:28:05.901886
"KLKP","Lake Placid Arpt, NY, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",8,3,NA,5,NA,NA,1016,"METAR KLKP 031415Z AUTO VRB05KT 10SM CLR 08/03 A3000 RMK AO2",2025-11-03 14:28:05.908431,2025-11-03 09:28:05.908475
"KLKR","Lancaster Cnty, SC, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","MVFR",11,11,290,4,NA,4,1023.5,"METAR KLKR 031415Z AUTO 29004KT 4SM BR FEW007 11/11 A3022 RMK AO2",2025-11-03 14:28:05.914978,2025-11-03 09:28:05.91502
"KLRO","Mt Pleasant Rgnl, SC, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","MVFR",14,13,320,6,11,9,1022.1,"METAR KLRO 031415Z AUTO 32006G11KT 9SM SCT007 BKN012 14/13 A3018 RMK AO2",2025-11-03 14:28:05.921509,2025-11-03 09:28:05.921551
"KK88","Iola/Allen Cnty, KS, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",9,7,0,0,NA,NA,1024.1,"METAR KK88 031415Z AUTO 00000KT 10SM CLR 09/07 A3024 RMK AO2",2025-11-03 14:28:05.928132,2025-11-03 09:28:05.928177
"KLLN","Levelland Muni, TX, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",8,-2,240,6,NA,NA,1023.8,"METAR KLLN 031415Z AUTO 24006KT 10SM CLR 08/M02 A3023 RMK AO2",2025-11-03 14:28:05.934804,2025-11-03 09:28:05.93485
"KLOM","Philadelphia/Wings Field Arpt, PA, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",10.3,6.4,0,0,NA,NA,1022.1,"METAR KLOM 031415Z AUTO 00000KT 10SM SCT038 OVC070 10/06 A3018 RMK AO2 T01030064",2025-11-03 14:28:05.954046,2025-11-03 09:28:05.954093
"KLKU","Louisa/Freeman Fld, VA, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",10.3,9.8,310,5,NA,NA,1021.8,"METAR KLKU 031415Z AUTO 31005KT 10SM BKN031 OVC042 10/10 A3017 RMK AO2 T01030098",2025-11-03 14:28:05.960734,2025-11-03 09:28:05.960785
"KK82","Smith Center Arpt, KS, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",7.6,0,40,11,NA,NA,1027.2,"METAR KK82 031415Z AUTO 04011KT 10SM CLR 08/00 A3033 RMK AO2 T00760000",2025-11-03 14:28:05.967243,2025-11-03 09:28:05.967287
"KL08","Borrego Springs Arpt, CA, US",2025-11-03 14:15:00,"2025-11-03 06:15:00","VFR",11,-1,0,0,NA,NA,1015.3,"METAR KL08 031415Z AUTO 00000KT 10SM CLR 11/M01 A2998 RMK AO2",2025-11-03 14:28:05.973694,2025-11-03 09:28:05.97376
"KLLR","Little River Arpt, CA, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","LIFR",9,9,120,4,NA,0.25,1016,"METAR KLLR 031415Z AUTO 12004KT M1/4SM FG OVC002 09/09 A3000 RMK A01",2025-11-03 14:28:05.980059,2025-11-03 09:28:05.980101
"KLAM","Los Alamos Arpt, NM, US",2025-11-03 14:15:00,"2025-11-03 07:15:00","VFR",10.3,-4.8,0,0,NA,NA,1028.2,"METAR KLAM 031415Z AUTO 00000KT 10SM CLR 10/M05 A3036 RMK AO2 T01031048 $",2025-11-03 14:28:05.986462,2025-11-03 09:28:05.986505
"KLRU","Las Cruces Intl, NM, US",2025-11-03 14:15:00,"2025-11-03 07:15:00","VFR",9.8,-5.1,0,0,NA,NA,1025.8,"METAR KLRU 031415Z AUTO 00000KT 10SM CLR 10/M05 A3029 RMK AO2 T00981051",2025-11-03 14:28:05.993141,2025-11-03 09:28:05.993189
"KLNA","Lantana/Palm Beach Cnty, FL, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",26,17.6,310,6,NA,NA,1019.7,"METAR KLNA 031415Z AUTO 31006KT 10SM BKN044 26/18 A3011 RMK AO2 T02600176",2025-11-03 14:28:05.999629,2025-11-03 09:28:05.999674
"KLHM","Lincoln Rgnl, CA, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",10,8,0,0,NA,NA,1015.7,"METAR KLHM 031415Z AUTO 00000KT 10SM CLR 10/08 A2999 RMK AO1",2025-11-03 14:28:06.006207,2025-11-03 09:28:06.006252
"KLNC","Lancaster Arpt, TX, US",2025-11-03 14:15:00,"2025-11-03 14:15:00",NA,10.4,6.4,180,3,NA,NA,1026.8,"METAR KLNC 031415Z AUTO 18003KT CLR 10/06 A3032 RMK AO2 T01040064 PWINO",2025-11-03 14:28:06.012628,2025-11-03 09:28:06.012669
"KK83","Sabetha Muni, KS, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",8.3,3.4,10,7,NA,NA,1026.2,"METAR KK83 031415Z AUTO 01007KT 10SM CLR 08/03 A3030 RMK AO2 T00830034",2025-11-03 14:28:06.019246,2025-11-03 09:28:06.01929
"KLCQ","Lake City/Gateway Arpt, FL, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",13,7,360,5,NA,NA,1023.5,"METAR KLCQ 031415Z AUTO 36005KT 10SM CLR 13/07 A3022 RMK AO2",2025-11-03 14:28:06.025689,2025-11-03 09:28:06.025754
"KLJF","Litchfield Muni, MN, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",4,-2,280,10,15,NA,1020.7,"METAR KLJF 031415Z AUTO 28010G15KT 10SM CLR 04/M02 A3014 RMK AO2",2025-11-03 14:28:06.032246,2025-11-03 09:28:06.03229
"KLBO","Lebanon/Jones Arpt, MO, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",10,3,260,6,NA,NA,1025.5,"METAR KLBO 031415Z AUTO 26006KT 10SM CLR 10/03 A3028 RMK AO2",2025-11-03 14:28:06.03877,2025-11-03 09:28:06.038816
"KLCG","Wayne Muni, NE, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",2.5,0.7,0,0,NA,NA,1026.5,"METAR KLCG 031415Z AUTO 00000KT 10SM CLR 03/01 A3031 RMK AO2 T00250007",2025-11-03 14:28:06.045659,2025-11-03 09:28:06.045722
"KLDM","Ludington/Mason Cnty, MI, US",2025-11-03 14:15:00,"2025-11-03 09:15:00","VFR",10,5,280,9,18,NA,1014.6,"METAR KLDM 031415Z AUTO 28009G18KT 250V310 10SM CLR 10/05 A2996 RMK AO2",2025-11-03 14:28:06.052382,2025-11-03 09:28:06.052426
"KK62","Falmouth/Snyder Arpt, KY, US",2025-11-03 14:15:00,"2025-11-03 14:15:00","VFR",6,NA,220,6,NA,NA,1024.8,"METAR KK62 031415Z AUTO 22006KT 10SM CLR 06/ A3026 RMK AO2",2025-11-03 14:28:06.059078,2025-11-03 09:28:06.059123
"KLMS","Louisville/Winston Cnty, MS, US",2025-11-03 14:15:00,"2025-11-03 08:15:00","VFR",7,5,360,4,NA,NA,1029.2,"METAR KLMS 031415Z AUTO 36004KT 10SM CLR 07/05 A3039 RMK AO2",2025-11-03 14:28:06.065658,2025-11-03 09:28:06.065703
"KLHZ","Louisburg/Franklin Cnty, NC, US",2025-11-03 14:06:00,"2025-11-03 09:06:00","IFR",12,12,350,4,NA,NA,1021.4,"METAR KLHZ 031406Z AUTO 35004KT 10SM BKN007 OVC011 12/12 A3016 RMK AO2",2025-11-03 14:28:06.072195,2025-11-03 09:28:06.072239
"KLAN","Lansing/Capital City Arpt, MI, US",2025-11-03 14:00:00,"2025-11-03 09:00:00","MVFR",7.8,3.3,240,12,NA,NA,1015.3,"SPECI KLAN 031400Z 24012KT 10SM BKN020 OVC025 08/03 A2998 RMK AO2 T00780033",2025-11-03 14:28:06.09104,2025-11-03 09:28:06.091085
"KLBT","Lumberton Muni, NC, US",2025-11-03 13:56:00,"2025-11-03 08:56:00","MVFR",12.8,11.7,330,7,NA,NA,1021.4,"METAR KLBT 031356Z AUTO 33007KT 10SM FEW009 OVC019 13/12 A3016 RMK AO2 RAB01E25 SLP210 P0000 T01280117",2025-11-03 14:28:06.097559,2025-11-03 09:28:06.097603
"KLAS","Las Vegas/Reid Intl, NV, US",2025-11-03 13:56:00,"2025-11-03 05:56:00","VFR",15.6,-2.8,0,0,NA,NA,1018,"METAR KLAS 031356Z 00000KT 10SM BKN250 16/M03 A3006 RMK AO2 SLP165 T01561028",2025-11-03 14:28:06.103992,2025-11-03 09:28:06.104036
"KLNR","Lone Rock/Tri Cnty Rgnl, WI, US",2025-11-03 13:56:00,"2025-11-03 07:56:00","VFR",6.7,3.3,250,5,NA,NA,1020.1,"METAR KLNR 031356Z AUTO 25005KT 10SM CLR 07/03 A3012 RMK AO2 SLP199 T00670033",2025-11-03 14:28:06.110416,2025-11-03 09:28:06.110459
"KKLS","Kelso/Longview Arpt, WA, US",2025-11-03 13:56:00,"2025-11-03 05:56:00","VFR",7.8,4.4,290,4,NA,NA,1014.3,"METAR KKLS 031356Z AUTO 29004KT 10SM BKN100 BKN120 08/04 A2995 RMK AO2 SLP145 T00780044",2025-11-03 14:28:06.116786,2025-11-03 09:28:06.116838
"KLGD","La Grande/Union Cnty, OR, US",2025-11-03 13:56:00,"2025-11-03 05:56:00","VFR",-1.7,-1.7,0,0,NA,NA,1018.7,"METAR KLGD 031356Z AUTO 00000KT 10SM OVC065 M02/M02 A3008 RMK AO2 SLP209 T10171017 FZRANO $",2025-11-03 14:28:06.123147,2025-11-03 09:28:06.12319
"KLBL","Liberal/Mid America Rgnl, KS, US",2025-11-03 13:56:00,"2025-11-03 07:56:00","VFR",7.2,2.8,360,10,NA,NA,1025.1,"METAR KLBL 031356Z AUTO 36010KT 10SM CLR 07/03 A3027 RMK AO2 SLP251 T00720028 PNO $",2025-11-03 14:28:06.129661,2025-11-03 09:28:06.129719
"KLEW","Auburn-Lewiston Muni, ME, US",2025-11-03 13:56:00,"2025-11-03 08:56:00","VFR",2.8,0.6,NA,NA,NA,NA,NA,"METAR KLEW 031356Z AUTO 10SM CLR 03/01 RMK AO2 SLPNO T00280006 $",2025-11-03 14:28:06.136184,2025-11-03 09:28:06.136229
"KLRD","Laredo Intl, TX, US",2025-11-03 13:56:00,"2025-11-03 07:56:00","VFR",15.6,10,150,3,NA,NA,1025.8,"METAR KLRD 031356Z 15003KT 10SM CLR 16/10 A3029 RMK AO2 SLP256 T01560100 $",2025-11-03 14:28:06.142672,2025-11-03 09:28:06.142735
"KLHW","Ft Stewart/Mid Coast Rgnl, GA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",13.7,8.5,360,7,NA,NA,1023.1,"METAR KLHW 031355Z AUTO 36007KT 10SM CLR 14/09 A3021 RMK AO2 SLP233 T01370085 $",2025-11-03 14:28:06.14921,2025-11-03 09:28:06.149255
"KLGF","Laguna, AZ, US",2025-11-03 13:55:00,"2025-11-03 06:55:00","VFR",17.6,-0.2,110,6,NA,NA,1015,"METAR KLGF 031355Z AUTO 11006KT 10SM CLR 18/M00 A2997 RMK AO2 SLP147 T01761002 $",2025-11-03 14:28:06.155779,2025-11-03 09:28:06.155825
"KLCK","Columbus/Rickenbacker Intl, OH, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","VFR",6.2,4.6,210,11,NA,NA,1023.1,"METAR KLCK 031355Z AUTO 21011KT 10SM SCT009 06/05 A3021 RMK AO2 T00620046",2025-11-03 14:28:06.162235,2025-11-03 09:28:06.162278
"KLIC","Limon Muni, CO, US",2025-11-03 13:55:00,"2025-11-03 06:55:00","VFR",-3.3,-6.1,0,0,NA,NA,1028.9,"METAR KLIC 031355Z AUTO 00000KT 10SM CLR M03/M06 A3038 RMK AO2 SLP283 T10331061",2025-11-03 14:28:06.168676,2025-11-03 09:28:06.168739
"KLFI","Langley AFB, VA, US",2025-11-03 13:55:00,"2025-11-03 08:55:00","IFR",15.2,13.7,30,8,NA,NA,1019,"METAR KLFI 031355Z 03008KT 10SM OVC007 15/14 A3009 RMK AO2A OVC V BKN CIG 006 RWY26 SLP196 T01520137 $",2025-11-03 14:28:06.175176,2025-11-03 09:28:06.175219
"KLOT","Romeoville/Lewis Univ Arpt, IL, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",6,2,240,8,NA,NA,1020.7,"METAR KLOT 031355Z 24008KT 10SM CLR 06/02 A3014",2025-11-03 14:28:06.181756,2025-11-03 09:28:06.181803
"KLLJ","Challis Arpt, ID, US",2025-11-03 13:55:00,"2025-11-03 06:55:00","VFR",-3.3,-7.2,0,0,NA,NA,1021.4,"METAR KLLJ 031355Z AUTO 00000KT 10SM CLR M03/M07 A3016 RMK AO2 SLP223 T10331072",2025-11-03 14:28:06.188201,2025-11-03 09:28:06.188245
"KLRF","Little Rock AFB, AR, US",2025-11-03 13:55:00,"2025-11-03 07:55:00","VFR",6.1,4.4,0,0,NA,NA,1027.5,"METAR KLRF 031355Z AUTO 00000KT 10SM CLR 06/04 A3034 RMK AO2 SLP278 T00610044 $",2025-11-03 14:28:06.194638,2025-11-03 09:28:06.194681
"KLNK","Lincoln Arpt, NE, US",2025-11-03 13:54:00,"2025-11-03 07:54:00","VFR",3.3,0.6,350,5,NA,NA,1027.2,"METAR KLNK 031354Z 35005KT 10SM CLR 03/01 A3033 RMK AO2 SLP277 T00330006",2025-11-03 14:28:06.201161,2025-11-03 09:28:06.201205
"KLAF","Lafayette/Purdue Univ Arpt, IN, US",2025-11-03 13:54:00,"2025-11-03 08:54:00",NA,7.8,2.2,250,9,NA,NA,1021.4,"METAR KLAF 031354Z 25009KT CLR 08/02 A3016 RMK AO2 SLP217 T00780022 $",2025-11-03 14:28:06.207741,2025-11-03 09:28:06.207788
"KLEB","Lebanon Muni, NH, US",2025-11-03 13:53:00,"2025-11-03 08:53:00","MVFR",1.1,-1.1,310,3,NA,5,1020.4,"METAR KLEB 031353Z 31003KT 5SM BR SCT001 01/M01 A3013 RMK AO2 SLP211 T00111011",2025-11-03 14:28:06.227097,2025-11-03 09:28:06.227142
"KLHQ","Lancaster/Fairfield Cnty, OH, US",2025-11-03 13:53:00,"2025-11-03 13:53:00","VFR",6.7,4.4,230,10,NA,NA,1022.8,"METAR KLHQ 031353Z AUTO 23010KT 10SM CLR 07/04 A3020 RMK AO2 SLP232 T00670044",2025-11-03 14:28:06.233783,2025-11-03 09:28:06.233832
"KLFK","Lufkin/Angelina Cnty, TX, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",7.8,6.1,130,4,NA,NA,1027.9,"METAR KLFK 031353Z AUTO 13004KT 10SM CLR 08/06 A3035 RMK AO2 SLP276 T00780061",2025-11-03 14:28:06.240228,2025-11-03 09:28:06.240274
"KLND","Lander/Hunt Fld, WY, US",2025-11-03 13:53:00,"2025-11-03 06:53:00","VFR",-2.2,-3.9,150,3,NA,NA,1022.8,"METAR KLND 031353Z AUTO 15003KT 10SM CLR M02/M04 A3020 RMK AO2 SLP223 T10221039",2025-11-03 14:28:06.246569,2025-11-03 09:28:06.246611
"KLBB","Lubbock Intl Arpt, TX, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",8.9,-1.7,260,4,NA,NA,1023.1,"METAR KLBB 031353Z 26004KT 10SM CLR 09/M02 A3021 RMK AO2 SLP206 T00891017 $",2025-11-03 14:28:06.25295,2025-11-03 09:28:06.252995
"KLNS","Lancaster Arpt, PA, US",2025-11-03 13:53:00,"2025-11-03 08:53:00","VFR",8.9,6.7,0,0,NA,NA,1021.8,"METAR KLNS 031353Z 00000KT 10SM SCT024 BKN070 09/07 A3017 RMK AO2 SLP217 T00890067",2025-11-03 14:28:06.259344,2025-11-03 09:28:06.259394
"KLIT","Little Rock/Clinton Natl, AR, US",2025-11-03 13:53:00,"2025-11-03 07:53:00","VFR",6.1,3.9,160,3,NA,NA,1027.9,"METAR KLIT 031353Z 16003KT 10SM CLR 06/04 A3035 RMK AO2 SLP282 T00610039",2025-11-03 14:28:06.265947,2025-11-03 09:28:06.265993
"KLAX","Los Angeles Intl, CA, US",2025-11-03 13:53:00,"2025-11-03 05:53:00","MVFR",16.1,14.4,210,3,NA,3,1017.7,"METAR KLAX 031353Z 21003KT 3SM BR FEW003 SCT005 OVC010 16/14 A3005 RMK AO2 SLP176 VIS SW-N 2 1/2 T01610144 $",2025-11-03 14:28:06.272573,2025-11-03 09:28:06.272619
"KLEE","Leesburg Muni, FL, US",2025-11-03 13:53:00,"2025-11-03 08:53:00","VFR",17.8,11.1,340,8,15,NA,1022.1,"METAR KLEE 031353Z 34008G15KT 10SM CLR 18/11 A3018 RMK AO2 SLP217 T01780111",2025-11-03 14:28:06.279208,2025-11-03 09:28:06.279252
"KLLQ","Monticello/Ellis Fld, AR, US",2025-11-03 13:53:00,"2025-11-03 13:53:00","VFR",8.9,2.8,170,6,NA,NA,1028.2,"METAR KLLQ 031353Z AUTO 17006KT 10SM CLR 09/03 A3036 RMK AO2 SLP282 T00890028",2025-11-03 14:28:06.285785,2025-11-03 09:28:06.285832
"KLOL","Lovelock/Derby Fld, NV, US",2025-11-03 13:53:00,"2025-11-03 05:53:00","VFR",0,-2.2,300,5,NA,NA,1018.7,"METAR KLOL 031353Z AUTO 30005KT 10SM CLR 00/M02 A3008 RMK AO2 SLP184 T00001022",2025-11-03 14:28:06.292321,2025-11-03 09:28:06.292366
"KLPR","Elyria/Lorain Cnty, OH, US",2025-11-03 13:53:00,"2025-11-03 13:53:00","VFR",6.7,2.8,240,12,NA,NA,1018.4,"METAR KLPR 031353Z AUTO 24012KT 10SM FEW080 OVC100 07/03 A3007 RMK AO2 SLP188 T00670028",2025-11-03 14:28:06.2989,2025-11-03 09:28:06.298944
"KLAA","Lamar Muni, CO, US",2025-11-03 13:53:00,"2025-11-03 06:53:00","VFR",2.2,-3.9,290,6,NA,NA,1028.9,"METAR KLAA 031353Z AUTO 29006KT 10SM CLR 02/M04 A3038 RMK AO2 SLP273 T00221039",2025-11-03 14:28:06.305398,2025-11-03 09:28:06.305442
"KLBX","Angleton/Texas Gulf Coast Rgnl, TX, US",2025-11-03 13:53:00,"2025-11-03 07:53:00",NA,NA,NA,NA,NA,NA,NA,1026.8,"METAR KLBX 031353Z AUTO A3032 RMK AO2 SLP268 PWINO PNO $",2025-11-03 14:28:06.311827,2025-11-03 09:28:06.31187
"KLAR","Laramie Rgnl, WY, US",2025-11-03 13:53:00,"2025-11-03 06:53:00","VFR",-0.6,-5.6,180,10,NA,NA,1024.1,"METAR KLAR 031353Z AUTO 18010KT 10SM CLR M01/M06 A3024 RMK AO2 SLP202 T10061056",2025-11-03 14:28:06.318333,2025-11-03 09:28:06.318378
