icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
PAMB,"Manokotak Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,IFR,0,0,VAR,4,0,NA,981.5,METAR PAMB 170356Z AUTO VRB04KT 10SM UP OVC005 00/00 A2898 RMK AO2 SLP817 P0001 T00000000 FZRANO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Manokotak Airport,58.932056,-158.901886,US,US-AK
PAMC,"McGrath Arpt, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-14.4,-16.1,40,4,0,NA,993.3,METAR PAMC 170153Z AUTO 04004KT 10SM BKN060 OVC075 M14/M16 A2933 RMK AO2 SLP941 T11441161 TSNO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,McGrath Airport,62.95289993,-155.6060028,US,US-AK
PAMC,"McGrath Arpt, AK, US",2025-11-17T02:53:00Z,2025-11-16 17:53:00,VFR,-13.9,-16.1,360,3,0,NA,992.3,METAR PAMC 170253Z AUTO 36003KT 10SM FEW070 OVC085 M14/M16 A2930 RMK AO2 SLP932 T11391161 56034 TSNO $,2025-11-17T03:34:08Z,2025-11-16T22:34:08Z,McGrath Airport,62.95289993,-155.6060028,US,US-AK
PAMC,"McGrath Arpt, AK, US",2025-11-17T03:58:00Z,2025-11-16 18:58:00,IFR,-13.9,-15.6,0,0,0,2.5,991.6,SPECI PAMC 170358Z AUTO 00000KT 2 1/2SM -SN BR OVC028 M14/M16 A2928 RMK AO2 P0000 T11391156 TSNO $,2025-11-17T04:09:33Z,2025-11-16T23:09:33Z,McGrath Airport,62.95289993,-155.6060028,US,US-AK
PAMD,"Middleton Isl Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,4.4,1.7,110,9,0,NA,998.1,METAR PAMD 170256Z AUTO 11009KT 10SM -RA FEW021 OVC040 04/02 A2947 RMK AO2 RAB18 SLP981 P0000 60000 T00440017 58009,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Middleton Island Airport,59.4499015808,-146.307006836,US,US-AK
PAMD,"Middleton Isl Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,MVFR,3.9,1.1,140,10,0,NA,997.7,METAR PAMD 170356Z AUTO 14010KT 10SM -RA FEW024 BKN030 OVC050 04/01 A2946 RMK AO2 SLP977 P0000 T00390011,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Middleton Island Airport,59.4499015808,-146.307006836,US,US-AK
PAMH,"Minchumina Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,VFR,-16.1,-18.9,VAR,5,0,9,995.3,METAR PAMH 170156Z AUTO VRB05KT 9SM -SN FEW015 BKN120 M16/M19 A2939 RMK AO2 SNE24B42 SLP803 P0000 T11611189 FZRANO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Minchumina Airport,63.886002,-152.302002,US,US-AK
PAMH,"Minchumina Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,-16.1,-18.3,VAR,4,0,9,994.3,METAR PAMH 170256Z AUTO VRB04KT 9SM SCT120 M16/M18 A2936 RMK AO2 SNE54 SLP794 P0000 60000 T11611183 58027 FZRANO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Minchumina Airport,63.886002,-152.302002,US,US-AK
PAMH,"Minchumina Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,VFR,-15.6,-17.8,0,0,0,NA,993.6,METAR PAMH 170356Z AUTO 00000KT 10SM FEW015 OVC100 M16/M18 A2934 RMK AO2 SNB18E29 SLP787 P0000 T11561178 FZRANO $,2025-11-17T04:09:33Z,2025-11-16T23:09:33Z,Minchumina Airport,63.886002,-152.302002,US,US-AK
PAMK,"St Michael Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,NA,NA,NA,90,16,0,NA,989.6,METAR PAMK 170156Z AUTO 09016KT CLR A2922 RMK AO2 SLPNO PWINO FZRANO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,St Michael Airport,63.49010086,-162.1100006,US,US-AK
PAMK,"St Michael Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,NA,NA,NA,90,16,0,NA,988.2,METAR PAMK 170256Z AUTO 09016KT BKN110 A2918 RMK AO2 SLPNO 57037 PWINO FZRANO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,St Michael Airport,63.49010086,-162.1100006,US,US-AK
PAMK,"St Michael Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,NA,NA,NA,80,16,0,NA,987.2,METAR PAMK 170356Z AUTO 08016KT BKN075 OVC100 A2915 RMK AO2 SLPNO PWINO FZRANO $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,St Michael Airport,63.49010086,-162.1100006,US,US-AK
PAMM,"Metlakatla, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,VFR,5,1.1,350,12,0,NA,1003.5,METAR PAMM 170156Z AUTO 35012KT 10SM CLR 05/01 A2963 RMK AO2 SLP026 T00500011 $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Metlakatla Seaplane Base,55.131001,-131.578003,US,US-AK
PAMM,"Metlakatla, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,5,1.1,10,10,0,NA,1004.1,METAR PAMM 170256Z AUTO 01010KT 10SM CLR 05/01 A2965 RMK AO2 SLP033 T00500011 53017 $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Metlakatla Seaplane Base,55.131001,-131.578003,US,US-AK
PAMM,"Metlakatla, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,VFR,5,1.1,10,11,0,NA,1005.2,METAR PAMM 170356Z AUTO 01011KT 10SM CLR 05/01 A2968 RMK AO2 SLP042 T00500011 $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Metlakatla Seaplane Base,55.131001,-131.578003,US,US-AK
PAMO,"Mountain Village Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,MVFR,-11.7,-13.9,60,24,0,NA,982.8,METAR PAMO 170156Z AUTO 06024KT 10SM BKN017 BKN023 OVC048 M12/M14 A2902 RMK AO2 PK WND 06031/0113 SLP838 T11171139 FZRANO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Mountain Village Airport,62.095401763916016,-163.6820068359375,US,US-AK
PAMO,"Mountain Village Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,MVFR,-11.7,-13.9,60,22,0,4,982.1,METAR PAMO 170256Z AUTO 06022KT 4SM -SN BR OVC019 M12/M14 A2900 RMK AO2 PK WND 06030/0157 SNB0159 SLP828 P0000 60000 T11171139 58017 FZRANO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Mountain Village Airport,62.095401763916016,-163.6820068359375,US,US-AK
PAMO,"Mountain Village Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,IFR,-12.2,-13.9,70,25,0,1.5,981.1,METAR PAMO 170356Z AUTO 07025KT 1 1/2SM -SN BR OVC017 M12/M14 A2897 RMK AO2 PK WND 08028/0356 SLP819 P0000 T11221139 FZRANO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Mountain Village Airport,62.095401763916016,-163.6820068359375,US,US-AK
PAMR,"Anchorage/Merrill Fld, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-9.4,-12.2,30,5,0,NA,997.4,METAR PAMR 170153Z 03005KT 10SM BKN065 OVC080 M09/M12 A2945 RMK AO2 SLP975 T10941122,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Merrill Field,61.212792,-149.843988,US,US-AK
PAMR,"Anchorage/Merrill Fld, AK, US",2025-11-17T03:24:00Z,2025-11-16 18:24:00,MVFR,-8.9,-11.7,360,6,0,3,996.4,SPECI PAMR 170324Z 36006KT 3SM -SN OVC028 M09/M12 A2942 RMK AO2 SNB12 P0000 T10891117,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Merrill Field,61.212792,-149.843988,US,US-AK
PAMR,"Anchorage/Merrill Fld, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,IFR,-9.4,-11.7,10,5,0,1.25,996.4,METAR PAMR 170353Z 01005KT 1 1/4SM -SN BR OVC022 M09/M12 A2942 RMK AO2 SNB12 SLP965 P0000 T10941117,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Merrill Field,61.212792,-149.843988,US,US-AK
PAMY,"Mekoryuk Arpt, AK, US",2025-11-17T02:03:00Z,2025-11-16 17:03:00,LIFR,-6,-6,40,36,42,0.5,972.7,SPECI PAMY 170203Z AUTO 04036G42KT 1/2SM -SN FZFG OVC008 M06/M06 A2872 RMK AO2 PK WND 04042/0201 P0000 FZRANO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Mekoryuk Airport,60.372338,-166.269751,US,US-AK
PAMY,"Mekoryuk Arpt, AK, US",2025-11-17T03:17:00Z,2025-11-16 18:17:00,IFR,-5,-5,40,28,40,1,972,SPECI PAMY 170317Z AUTO 04028G40KT 1SM -SN BR OVC006 M05/M05 A2870 RMK AO2 PK WND 05040/0314 P0000 FZRANO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Mekoryuk Airport,60.372338,-166.269751,US,US-AK
PAMY,"Mekoryuk Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,IFR,-4.4,-4.4,50,28,37,1.25,971.6,METAR PAMY 170356Z AUTO 05028G37KT 1 1/4SM -SN BR OVC006 M04/M04 A2869 RMK AO2 PK WND 05040/0314 SLP713 P0000 T10441044 FZRANO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Mekoryuk Airport,60.372338,-166.269751,US,US-AK
PANA,"Napakiak Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,VFR,-5.6,-7.2,60,15,20,9,978.7,METAR PANA 170156Z AUTO 06015G20KT 9SM -SN SCT026 BKN034 OVC050 M06/M07 A2890 RMK AO2 SNB40 SLP784 P0000 T10561072 FZRANO TSNO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Napakiak Airport,60.6903,-161.979004,US,US-AK
PANA,"Napakiak Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,-6.1,-8.3,50,15,18,9,977.7,METAR PANA 170256Z AUTO 05015G18KT 9SM FEW070 SCT120 M06/M08 A2887 RMK AO2 SNE51 SLP775 P0000 60000 T10611083 56028 FZRANO TSNO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Napakiak Airport,60.6903,-161.979004,US,US-AK
PANA,"Napakiak Arpt, AK, US",2025-11-17T04:04:00Z,2025-11-16 19:04:00,MVFR,-6,-8,60,12,0,NA,977.4,SPECI PANA 170404Z AUTO 06012KT 10SM BKN028 OVC120 M06/M08 A2886 RMK AO2 FZRANO TSNO,2025-11-17T04:09:33Z,2025-11-16T23:09:33Z,Napakiak Airport,60.6903,-161.979004,US,US-AK
PANC,"Anchorage Intl, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-9.4,-12.8,360,5,0,NA,997,METAR PANC 170153Z 36005KT 10SM OVC070 M09/M13 A2944 RMK AO2 SLP972 T10941128,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Ted Stevens Anchorage International Airport,61.179004,-149.992561,US,US-AK
PANC,"Anchorage Intl, AK, US",2025-11-17T03:26:00Z,2025-11-16 18:26:00,IFR,-9.4,-12.8,10,6,0,2.5,996.4,SPECI PANC 170326Z 01006KT 2 1/2SM -SN OVC029 M09/M13 A2942 RMK AO2 SNB13 P0000 T10941128,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Ted Stevens Anchorage International Airport,61.179004,-149.992561,US,US-AK
PANC,"Anchorage Intl, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,IFR,-9.4,-11.7,360,6,0,1.5,996,METAR PANC 170353Z 36006KT 1 1/2SM -SN BR OVC020 M09/M12 A2941 RMK AO2 SNB13 SLP963 P0001 T10941117,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Ted Stevens Anchorage International Airport,61.179004,-149.992561,US,US-AK
PANI,"Aniak Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,VFR,-8.3,-10,VAR,3,0,NA,984.8,METAR PANI 170156Z AUTO VRB03KT 10SM BKN031 BKN070 OVC085 M08/M10 A2908 RMK AO2 SNE37 SLP850 P0000 T10831100 FZRANO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Aniak Airport,61.581600189208984,-159.54299926757812,US,US-AK
PANI,"Aniak Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,-8.9,-10.6,0,0,0,NA,984.2,METAR PANI 170256Z AUTO 00000KT 10SM FEW032 OVC110 M09/M11 A2906 RMK AO2 SLP843 60000 T10891106 56040 FZRANO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Aniak Airport,61.581600189208984,-159.54299926757812,US,US-AK
PANI,"Aniak Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,VFR,-8.3,-9.4,0,0,0,9,983.1,METAR PANI 170356Z AUTO 00000KT 9SM -SN FEW060 BKN090 OVC110 M08/M09 A2903 RMK AO2 SNB10 SLP834 P0000 T10831094 FZRANO $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Aniak Airport,61.581600189208984,-159.54299926757812,US,US-AK
PANN,"Nenana Muni, AK, US",2025-11-17T00:53:00Z,2025-11-16 15:53:00,VFR,-13.9,-16.7,70,6,0,NA,998.1,METAR PANN 170053Z AUTO 07006KT 10SM CLR M14/M17 A2947 RMK AO2 SLP993 T11391167 TSNO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Nenana Municipal Airport,64.548772,-149.074516,US,US-AK
PANN,"Nenana Muni, AK, US",2025-11-17T02:53:00Z,2025-11-16 17:53:00,VFR,-12.8,-16.1,70,7,0,NA,996,METAR PANN 170253Z AUTO 07007KT 10SM CLR M13/M16 A2941 RMK AO2 SLP974 T11281161 58027 TSNO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Nenana Municipal Airport,64.548772,-149.074516,US,US-AK
PANN,"Nenana Muni, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,VFR,-11.7,-15,70,7,0,NA,995,METAR PANN 170353Z AUTO 07007KT 10SM CLR M12/M15 A2938 RMK AO2 SLP962 T11171150 TSNO $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Nenana Municipal Airport,64.548772,-149.074516,US,US-AK
PANU,"Nulato Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,MVFR,-17.8,-20,360,4,0,9,997.4,METAR PANU 170156Z AUTO 36004KT 9SM -SN OVC023 M18/M20 A2945 RMK AO2 SNB15 SLP888 P0000 T11781200 FZRANO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Nulato Airport,64.729301,-158.074005,US,US-AK
PANU,"Nulato Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,MVFR,-16.7,-18.9,VAR,6,0,9,996.4,METAR PANU 170256Z AUTO VRB06KT 9SM -SN OVC023 M17/M19 A2942 RMK AO2 SLP877 P0000 60000 T11671189 58027 FZRANO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Nulato Airport,64.729301,-158.074005,US,US-AK
PANU,"Nulato Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,MVFR,-16.1,-18.3,VAR,5,0,9,995.7,METAR PANU 170356Z AUTO VRB05KT 9SM -SN OVC021 M16/M18 A2940 RMK AO2 SLP868 P0000 T11611183 FZRANO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Nulato Airport,64.729301,-158.074005,US,US-AK
PANV,"Anvik Arpt, AK, US",2025-11-17T02:13:00Z,2025-11-16 17:13:00,IFR,-16,-17,50,14,21,1,988.2,SPECI PANV 170213Z AUTO 05014G21KT 1SM -SN BR SCT019 BKN024 OVC039 M16/M17 A2918 RMK AO2 P0000 FZRANO TSNO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Anvik Airport,62.646702,-160.190994,US,US-AK
PANV,"Anvik Arpt, AK, US",2025-11-17T03:32:00Z,2025-11-16 18:32:00,IFR,-17,-18,40,15,22,1.25,986.5,SPECI PANV 170332Z AUTO 04015G22KT 1 1/4SM -SN BR OVC012 M17/M18 A2913 RMK AO2 P0000 FZRANO TSNO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Anvik Airport,62.646702,-160.190994,US,US-AK
PANV,"Anvik Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,IFR,-16.7,-18.3,40,13,21,2.5,986.5,METAR PANV 170356Z AUTO 04013G21KT 2 1/2SM -SN BR SCT012 OVC023 M17/M18 A2913 RMK AO2 SLP982 P0000 T11671183 FZRANO TSNO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Anvik Airport,62.646702,-160.190994,US,US-AK
PANW,"New Stuyahok Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,MVFR,1.7,-1.7,100,17,26,NA,982.8,METAR PANW 170156Z AUTO 10017G26KT 10SM -RA OVC024 02/M02 A2902 RMK AO2 PK WND 10026/0149 RAE29B45UPB29E45 SLP835 P0000 T00171017 FZRANO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,New Stuyahok Airport,59.451838,-157.373829,US,US-AK
PANW,"New Stuyahok Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,MVFR,1.7,-1.1,110,12,20,NA,982.5,METAR PANW 170256Z AUTO 11012G20KT 10SM -RA OVC024 02/M01 A2901 RMK AO2 PK WND 10026/0158 RAE0158B55UPB14E36 SLP832 P0000 60000 T00171011 FZRANO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,New Stuyahok Airport,59.451838,-157.373829,US,US-AK
PANW,"New Stuyahok Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,MVFR,1.1,0,110,11,0,8,982.8,METAR PANW 170356Z AUTO 11011KT 8SM -SN OVC018 01/00 A2902 RMK AO2 RAE48UPB04E07SNB48 SLP833 P0002 T00110000 FZRANO,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,New Stuyahok Airport,59.451838,-157.373829,US,US-AK
PAOH,"Hoonah, AK, US",2025-11-17T02:11:00Z,2025-11-16 17:11:00,MVFR,2,2,0,0,0,NA,1005.2,SPECI PAOH 170211Z AUTO 00000KT 10SM SCT008 OVC015 02/02 A2968 RMK AO2 FZRANO,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Hoonah Airport,58.0961,-135.410111,US,US-AK
PAOH,"Hoonah, AK, US",2025-11-17T03:31:00Z,2025-11-16 18:31:00,VFR,1,1,0,0,0,NA,1005.5,SPECI PAOH 170331Z AUTO 00000KT 10SM SCT013 OVC036 01/01 A2969 RMK AO2 FZRANO,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Hoonah Airport,58.0961,-135.410111,US,US-AK
PAOH,"Hoonah, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,MVFR,1.1,1.1,0,0,0,NA,1005.5,METAR PAOH 170356Z AUTO 00000KT 10SM BKN027 OVC039 01/01 A2969 RMK AO2 SLP055 P0001 T00110011 FZRANO,2025-11-17T04:09:33Z,2025-11-16T23:09:33Z,Hoonah Airport,58.0961,-135.410111,US,US-AK
PAOM,"Nome Arpt, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-11.1,-18.9,70,9,0,NA,991.6,METAR PAOM 170153Z 07009KT 10SM CLR M11/M19 A2928 RMK AO2 SLP916 T11111189,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Nome Airport,64.51219940185547,-165.44500732421875,US,US-AK
PAOM,"Nome Arpt, AK, US",2025-11-17T02:53:00Z,2025-11-16 17:53:00,VFR,-11.7,-19.4,50,4,0,NA,990.6,METAR PAOM 170253Z 05004KT 10SM CLR M12/M19 A2925 RMK AO2 SLP905 T11171194 56032,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Nome Airport,64.51219940185547,-165.44500732421875,US,US-AK
PAOM,"Nome Arpt, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,VFR,-11.7,-19.4,40,12,0,NA,989.2,METAR PAOM 170353Z 04012KT 10SM CLR M12/M19 A2921 RMK AO2 SLP893 T11171194,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Nome Airport,64.51219940185547,-165.44500732421875,US,US-AK
PAOO,"Tooksok Bay Arpt, AK, US",2025-11-17T02:03:00Z,2025-11-16 17:03:00,LIFR,-7,-8,40,38,48,0.25,974.3,SPECI PAOO 170203Z AUTO 04038G48KT 1/4SM +SN FZFG FEW003 OVC021 M07/M08 A2877 RMK AO2 PK WND 03048/0158 P0000 FZRANO TSNO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Toksook Bay Airport,60.541401,-165.087006,US,US-AK
PAOO,"Tooksok Bay Arpt, AK, US",2025-11-17T03:09:00Z,2025-11-16 18:09:00,LIFR,-7,-8,40,39,44,0.5,973.7,SPECI PAOO 170309Z AUTO 04039G44KT 1/2SM SN FZFG BKN013 OVC019 M07/M08 A2875 RMK AO2 PK WND 04047/0257 P0000 FZRANO TSNO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Toksook Bay Airport,60.541401,-165.087006,US,US-AK
PAOO,"Tooksok Bay Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,IFR,-6.1,-7.2,40,36,42,1,973,METAR PAOO 170356Z AUTO 04036G42KT 1SM BLSN BR BKN013 BKN020 OVC026 M06/M07 A2873 RMK AO2 PK WND 04047/0257 SNE40 SLP735 P0000 T10611072 FZRANO TSNO $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Toksook Bay Airport,60.541401,-165.087006,US,US-AK
PAOR,"Northway Arpt, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-17.8,-19.4,90,4,0,NA,998.7,METAR PAOR 170153Z 09004KT 10SM CLR M18/M19 A2949 RMK AO2 SLP044 T11781194 $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Northway Airport,62.9613,-141.929001,US,US-AK
PAOR,"Northway Arpt, AK, US",2025-11-17T02:53:00Z,2025-11-16 17:53:00,VFR,-18.3,-20,150,4,0,NA,998.4,METAR PAOR 170253Z 15004KT 10SM CLR M18/M20 A2948 RMK AO2 SLP042 T11831200 56008 $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Northway Airport,62.9613,-141.929001,US,US-AK
PAOR,"Northway Arpt, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,VFR,-17.8,-19.4,140,4,0,NA,998.4,METAR PAOR 170353Z 14004KT 10SM CLR M18/M19 A2948 RMK AO2 SLP041 T11781194 $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Northway Airport,62.9613,-141.929001,US,US-AK
PAOT,"Kotzebue/Wien Mem, AK, US",2025-11-17T01:53:00Z,2025-11-16 16:53:00,VFR,-20.6,-23.9,60,6,0,NA,1000.8,METAR PAOT 170153Z 06006KT 10SM FEW039 M21/M24 A2955 RMK AO2 SLP008 T12061239,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Ralph Wien Memorial Airport,66.88469696,-162.598999,US,US-AK
PAOT,"Kotzebue/Wien Mem, AK, US",2025-11-17T02:53:00Z,2025-11-16 17:53:00,VFR,-18.3,-22.8,40,4,0,NA,1000.1,METAR PAOT 170253Z 04004KT 10SM CLR M18/M23 A2953 RMK AO2 SLP999 T11831228 58024,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Ralph Wien Memorial Airport,66.88469696,-162.598999,US,US-AK
PAOT,"Kotzebue/Wien Mem, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,VFR,-17.8,-22.2,30,7,0,NA,999.4,METAR PAOT 170353Z 03007KT 10SM CLR M18/M22 A2951 RMK AO2 SLP992 T11781222,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Ralph Wien Memorial Airport,66.88469696,-162.598999,US,US-AK
PAOU,"Nelson Lagoon Arpt, AK, US",2025-11-17T01:56:00Z,2025-11-16 16:56:00,VFR,5,1.7,170,21,0,NA,981.8,METAR PAOU 170156Z AUTO 17021KT 10SM CLR 05/02 A2899 RMK AO2 PK WND 18027/0132 SLP817 T00500017,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Nelson Lagoon Airport,56.0075,-161.160004,US,US-AK
PAOU,"Nelson Lagoon Arpt, AK, US",2025-11-17T02:56:00Z,2025-11-16 17:56:00,VFR,4.4,1.7,170,19,0,NA,982.1,METAR PAOU 170256Z AUTO 17019KT 10SM CLR 04/02 A2900 RMK AO2 PK WND 17026/0201 SLP819 T00440017 53005,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Nelson Lagoon Airport,56.0075,-161.160004,US,US-AK
PAOU,"Nelson Lagoon Arpt, AK, US",2025-11-17T03:56:00Z,2025-11-16 18:56:00,VFR,4.4,1.1,170,18,0,NA,982.1,METAR PAOU 170356Z AUTO 17018KT 10SM CLR 04/01 A2900 RMK AO2 SLP819 T00440011,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,Nelson Lagoon Airport,56.0075,-161.160004,US,US-AK
PAPB,"St George Arpt, AK, US",2025-11-17T02:04:00Z,2025-11-16 17:04:00,MVFR,5,2.2,250,22,37,NA,972,SPECI PAPB 170204Z AUTO 25022G37KT 10SM BKN022 BKN033 OVC110 05/02 A2870 RMK AO2 PK WND 26037/0202 RAE03 T00500022 TSNO PNO $,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,St George Airport,56.577345,-169.663823,US,US-AK
PAPB,"St George Arpt, AK, US",2025-11-17T03:05:00Z,2025-11-16 18:05:00,MVFR,5,2.8,260,17,36,8,972.3,SPECI PAPB 170305Z AUTO 26017G36KT 8SM BKN021 BKN029 OVC065 05/03 A2871 RMK AO2 PK WND 26036/0300 T00500028 TSNO PNO $,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,St George Airport,56.577345,-169.663823,US,US-AK
PAPB,"St George Arpt, AK, US",2025-11-17T03:53:00Z,2025-11-16 18:53:00,MVFR,5,2.8,250,19,35,NA,972.3,METAR PAPB 170353Z AUTO 25019G35KT 10SM SCT021 BKN028 OVC037 05/03 A2871 RMK AO2 PK WND 26045/0308 RAB11E22 SLP711 T00500028 TSNO PNO $,2025-11-17T04:09:34Z,2025-11-16T23:09:34Z,St George Airport,56.577345,-169.663823,US,US-AK
PAPE,"Perryville Arpt, AK, US",2025-11-17T02:07:00Z,2025-11-16 17:07:00,VFR,7,3,220,15,20,7,985.9,SPECI PAPE 170207Z AUTO 22015G20KT 7SM -RA FEW013 SCT026 BKN032 07/03 A2911 RMK AO2 P0000,2025-11-17T02:17:11Z,2025-11-16T21:17:11Z,Perryville Airport,55.9065,-159.16091,US,US-AK
PAPE,"Perryville Arpt, AK, US",2025-11-17T03:26:00Z,2025-11-16 18:26:00,MVFR,6,2,240,9,0,8,984.2,SPECI PAPE 170326Z AUTO 24009KT 8SM -RA FEW022 BKN029 OVC037 06/02 A2906 RMK AO2 RAB01 PRESFR P0000,2025-11-17T03:34:07Z,2025-11-16T22:34:07Z,Perryville Airport,55.9065,-159.16091,US,US-AK
