[2025-09-11 18:29:06 EDT] Cleaned METARs — input: 193154 rows, kept: 60113 rows, dropped: 133041 rows, enriched: 60113 rows
[2025-09-11 18:38:32 EDT] Cleaned METARs — input: 193386 rows, kept: 60262 rows, dropped: 133124 rows, enriched: 60262 rows
[2025-09-11 18:43:58 EDT] Cleaned METARs — input: 194441 rows, kept: 61208 rows, dropped: 133233 rows, enriched: 61208 rows
[2025-09-11 18:50:12 EDT] Cleaned METARs — input: 195522 rows, kept: 61296 rows, dropped: 134226 rows, enriched: 61296 rows
[2025-09-11 18:56:00 EDT] Cleaned METARs — input: 196608 rows, kept: 61778 rows, dropped: 134830 rows, enriched: 61778 rows
[2025-09-11 19:01:08 EDT] Cleaned METARs — input: 197695 rows, kept: 62065 rows, dropped: 135630 rows, enriched: 62065 rows
[2025-09-11 19:17:17 EDT] Cleaned METARs — input: 198788 rows, kept: 62412 rows, dropped: 136376 rows, enriched: 62412 rows
[2025-09-11 19:28:53 EDT] Cleaned METARs — input: 199868 rows, kept: 62466 rows, dropped: 137402 rows, enriched: 62466 rows
[2025-09-11 19:35:18 EDT] Cleaned METARs — input: 200937 rows, kept: 62486 rows, dropped: 138451 rows, enriched: 62486 rows
[2025-09-11 19:41:54 EDT] Cleaned METARs — input: 202006 rows, kept: 62525 rows, dropped: 139481 rows, enriched: 62525 rows
[2025-09-11 19:47:19 EDT] Cleaned METARs — input: 203072 rows, kept: 62551 rows, dropped: 140521 rows, enriched: 62551 rows
[2025-09-11 19:53:20 EDT] Cleaned METARs — input: 204138 rows, kept: 62586 rows, dropped: 141552 rows, enriched: 62586 rows
[2025-09-11 19:58:48 EDT] Cleaned METARs — input: 205207 rows, kept: 62743 rows, dropped: 142464 rows, enriched: 62743 rows
[2025-09-11 20:55:54 EDT] Cleaned METARs — input: 206013 rows, kept: 63513 rows, dropped: 142500 rows, enriched: 63513 rows
[2025-09-11 22:12:20 EDT] Cleaned METARs — input: 206989 rows, kept: 64482 rows, dropped: 142507 rows, enriched: 64482 rows
[2025-09-11 23:00:14 EDT] Cleaned METARs — input: 207953 rows, kept: 65269 rows, dropped: 142684 rows, enriched: 65269 rows
[2025-09-11 23:03:04 EDT] Cleaned METARs — input: 208917 rows, kept: 65296 rows, dropped: 143621 rows, enriched: 65296 rows
[2025-09-11 23:12:19 EDT] Cleaned METARs — input: 209880 rows, kept: 65520 rows, dropped: 144360 rows, enriched: 65520 rows
[2025-09-11 23:24:35 EDT] Cleaned METARs — input: 210842 rows, kept: 65600 rows, dropped: 145242 rows, enriched: 65600 rows
[2025-09-11 23:30:32 EDT] Cleaned METARs — input: 211800 rows, kept: 65618 rows, dropped: 146182 rows, enriched: 65618 rows
[2025-09-11 23:37:20 EDT] Cleaned METARs — input: 212758 rows, kept: 65653 rows (recomputed observed_local per IANA tz)
[2025-09-11 23:45:08 EDT] Cleaned METARs — input: 213716 rows, kept: 65713 rows (recomputed observed_local per IANA tz)
[2025-09-11 23:52:06 EDT] Cleaned METARs — input: 214672 rows, kept: 65750 rows (recomputed observed_local per IANA tz)
[2025-09-11 23:57:52 EDT] Cleaned METARs — input: 215628 rows, kept: 66325 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:13:36 EDT] Cleaned METARs — input: 216584 rows, kept: 66720 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:24:45 EDT] Cleaned METARs — input: 218892 rows, kept: 68163 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:34:12 EDT] Cleaned METARs — input: 219840 rows, kept: 68204 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:44:43 EDT] Cleaned METARs — input: 222144 rows, kept: 69276 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:50:35 EDT] Cleaned METARs — input: 224443 rows, kept: 69432 rows (recomputed observed_local per IANA tz)
[2025-09-12 00:56:15 EDT] Cleaned METARs — input: 226746 rows, kept: 69834 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:01:18 EDT] Cleaned METARs — input: 2310 rows, kept: 2310 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:17:51 EDT] Cleaned METARs — input: 4621 rows, kept: 3102 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:33:10 EDT] Cleaned METARs — input: 6900 rows, kept: 3891 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:42:25 EDT] Cleaned METARs — input: 9198 rows, kept: 4822 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:47:39 EDT] Cleaned METARs — input: 11495 rows, kept: 4997 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:53:39 EDT] Cleaned METARs — input: 13773 rows, kept: 5090 rows (recomputed observed_local per IANA tz)
[2025-09-12 01:59:07 EDT] Cleaned METARs — input: 16079 rows, kept: 6496 rows (recomputed observed_local per IANA tz)
[2025-09-12 02:20:01 EDT] Cleaned METARs — input: 18376 rows, kept: 7834 rows (recomputed observed_local per IANA tz)
[2025-09-12 02:44:46 EDT] Cleaned METARs — input: 20670 rows, kept: 8962 rows (recomputed observed_local per IANA tz)
[2025-09-12 02:54:02 EDT] Cleaned METARs — input: 22946 rows, kept: 9235 rows (recomputed observed_local per IANA tz)
[2025-09-12 02:59:20 EDT] Cleaned METARs — input: 25252 rows, kept: 10650 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:14:34 EDT] Cleaned METARs — input: 27535 rows, kept: 11529 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:28:24 EDT] Cleaned METARs — input: 29834 rows, kept: 12629 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:35:08 EDT] Cleaned METARs — input: 32106 rows, kept: 12726 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:42:12 EDT] Cleaned METARs — input: 34409 rows, kept: 13622 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:48:08 EDT] Cleaned METARs — input: 36709 rows, kept: 13850 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:54:16 EDT] Cleaned METARs — input: 38988 rows, kept: 13985 rows (recomputed observed_local per IANA tz)
[2025-09-12 03:59:43 EDT] Cleaned METARs — input: 41293 rows, kept: 15475 rows (recomputed observed_local per IANA tz)
[2025-09-12 04:19:54 EDT] Cleaned METARs — input: 43597 rows, kept: 16792 rows (recomputed observed_local per IANA tz)
[2025-09-12 04:39:39 EDT] Cleaned METARs — input: 45898 rows, kept: 17776 rows (recomputed observed_local per IANA tz)
[2025-09-12 04:51:16 EDT] Cleaned METARs — input: 48189 rows, kept: 18393 rows (recomputed observed_local per IANA tz)
[2025-09-12 04:57:32 EDT] Cleaned METARs — input: 50493 rows, kept: 19530 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:11:34 EDT] Cleaned METARs — input: 52794 rows, kept: 20805 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:29:43 EDT] Cleaned METARs — input: 55096 rows, kept: 21957 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:38:27 EDT] Cleaned METARs — input: 57403 rows, kept: 22478 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:44:27 EDT] Cleaned METARs — input: 59707 rows, kept: 23042 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:50:35 EDT] Cleaned METARs — input: 62006 rows, kept: 23198 rows (recomputed observed_local per IANA tz)
[2025-09-12 05:55:55 EDT] Cleaned METARs — input: 64305 rows, kept: 23496 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:01:09 EDT] Cleaned METARs — input: 66616 rows, kept: 25149 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:19:46 EDT] Cleaned METARs — input: 68933 rows, kept: 26197 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:36:25 EDT] Cleaned METARs — input: 71244 rows, kept: 26858 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:45:45 EDT] Cleaned METARs — input: 73548 rows, kept: 27846 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:51:33 EDT] Cleaned METARs — input: 75854 rows, kept: 27970 rows (recomputed observed_local per IANA tz)
[2025-09-12 06:57:13 EDT] Cleaned METARs — input: 78174 rows, kept: 28897 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:02:59 EDT] Cleaned METARs — input: 80497 rows, kept: 29918 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:17:41 EDT] Cleaned METARs — input: 82930 rows, kept: 30743 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:27:55 EDT] Cleaned METARs — input: 85344 rows, kept: 31627 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:34:00 EDT] Cleaned METARs — input: 87738 rows, kept: 31724 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:41:13 EDT] Cleaned METARs — input: 90157 rows, kept: 32504 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:46:40 EDT] Cleaned METARs — input: 92569 rows, kept: 32838 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:52:46 EDT] Cleaned METARs — input: 94970 rows, kept: 32962 rows (recomputed observed_local per IANA tz)
[2025-09-12 07:58:29 EDT] Cleaned METARs — input: 97401 rows, kept: 34352 rows (recomputed observed_local per IANA tz)
[2025-09-12 08:21:31 EDT] Cleaned METARs — input: 99861 rows, kept: 35816 rows (recomputed observed_local per IANA tz)
[2025-09-12 08:57:49 EDT] Cleaned METARs — input: 102324 rows, kept: 37855 rows (recomputed observed_local per IANA tz)
[2025-09-12 09:19:49 EDT] Cleaned METARs — input: 104815 rows, kept: 39421 rows (recomputed observed_local per IANA tz)
[2025-09-12 09:37:56 EDT] Cleaned METARs — input: 107294 rows, kept: 40245 rows (recomputed observed_local per IANA tz)
[2025-09-12 09:46:12 EDT] Cleaned METARs — input: 109770 rows, kept: 41082 rows (recomputed observed_local per IANA tz)
[2025-09-12 09:51:29 EDT] Cleaned METARs — input: 112245 rows, kept: 41170 rows (recomputed observed_local per IANA tz)
[2025-09-12 09:57:20 EDT] Cleaned METARs — input: 114731 rows, kept: 42165 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:02:51 EDT] Cleaned METARs — input: 117228 rows, kept: 43181 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:19:41 EDT] Cleaned METARs — input: 119728 rows, kept: 44264 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:35:59 EDT] Cleaned METARs — input: 122211 rows, kept: 44878 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:46:10 EDT] Cleaned METARs — input: 124698 rows, kept: 45885 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:51:50 EDT] Cleaned METARs — input: 127181 rows, kept: 45977 rows (recomputed observed_local per IANA tz)
[2025-09-12 10:57:55 EDT] Cleaned METARs — input: 129686 rows, kept: 47138 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:11:41 EDT] Cleaned METARs — input: 132187 rows, kept: 48505 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:29:09 EDT] Cleaned METARs — input: 134680 rows, kept: 49583 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:37:03 EDT] Cleaned METARs — input: 137174 rows, kept: 49749 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:43:28 EDT] Cleaned METARs — input: 139668 rows, kept: 50562 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:49:07 EDT] Cleaned METARs — input: 142160 rows, kept: 50764 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:54:35 EDT] Cleaned METARs — input: 144633 rows, kept: 50929 rows (recomputed observed_local per IANA tz)
[2025-09-12 11:59:57 EDT] Cleaned METARs — input: 147138 rows, kept: 52397 rows (recomputed observed_local per IANA tz)
[2025-09-12 12:16:05 EDT] Cleaned METARs — input: 149638 rows, kept: 53345 rows (recomputed observed_local per IANA tz)
[2025-09-12 12:34:36 EDT] Cleaned METARs — input: 152131 rows, kept: 54388 rows (recomputed observed_local per IANA tz)
[2025-09-12 12:46:23 EDT] Cleaned METARs — input: 154621 rows, kept: 55183 rows (recomputed observed_local per IANA tz)
[2025-09-12 12:52:28 EDT] Cleaned METARs — input: 157113 rows, kept: 55294 rows (recomputed observed_local per IANA tz)
[2025-09-12 12:57:19 EDT] Cleaned METARs — input: 159614 rows, kept: 56132 rows (recomputed observed_local per IANA tz)
[2025-09-12 13:03:53 EDT] Cleaned METARs — input: 162122 rows, kept: 56916 rows (recomputed observed_local per IANA tz)
[2025-09-12 13:19:07 EDT] Cleaned METARs — input: 164630 rows, kept: 58166 rows (grey airports: 159)
[2025-09-12 13:33:22 EDT] Cleaned METARs — input: 167113 rows, kept: 58787 rows (local times recomputed)
[2025-09-12 13:43:38 EDT] Cleaned METARs — input: 169608 rows, kept: 59694 rows (local times recomputed)
[2025-09-12 13:54:46 EDT] Cleaned METARs — input: 172086 rows, kept: 60043 rows (local times recomputed)
[2025-09-12 14:18:36 EDT] Cleaned METARs — input: 174599 rows, kept: 62408 rows (local times recomputed)
[2025-09-12 14:41:37 EDT] Cleaned METARs — input: 177096 rows, kept: 63479 rows (local times recomputed)
[2025-09-12 14:52:58 EDT] Cleaned METARs — input: 179571 rows, kept: 63807 rows (local times recomputed)
[2025-09-12 15:09:03 EDT] Cleaned METARs — input: 182078 rows, kept: 66021 rows (local times recomputed)
[2025-09-12 15:24:52 EDT] Cleaned METARs — input: 184579 rows, kept: 66933 rows (local times recomputed)
[2025-09-12 15:37:25 EDT] Cleaned METARs — input: 187074 rows, kept: 67331 rows (local times recomputed)
[2025-09-12 15:48:21 EDT] Cleaned METARs — input: 189564 rows, kept: 68214 rows (local times recomputed)
[2025-09-12 15:59:25 EDT] Cleaned METARs — input: 192067 rows, kept: 69872 rows (local times recomputed)
[2025-09-12 16:26:27 EDT] Cleaned METARs — input: 194561 rows, kept: 71268 rows (local times recomputed)
[2025-09-12 16:40:04 EDT] Cleaned METARs — input: 197053 rows, kept: 71869 rows (local times recomputed)
[2025-09-12 16:50:52 EDT] Cleaned METARs — input: 199534 rows, kept: 72449 rows (local times recomputed)
[2025-09-12 17:02:11 EDT] Cleaned METARs — input: 202037 rows, kept: 74476 rows (local times recomputed)
[2025-09-12 17:24:10 EDT] Cleaned METARs — input: 204542 rows, kept: 75563 rows (local times recomputed)
[2025-09-12 17:35:54 EDT] Cleaned METARs — input: 207026 rows, kept: 75786 rows (local times recomputed)
[2025-09-12 17:45:50 EDT] Cleaned METARs — input: 2490 rows, kept: 2490 rows (local times recomputed)
[2025-09-12 17:56:31 EDT] Cleaned METARs — input: 4984 rows, kept: 3318 rows (local times recomputed)
[2025-09-12 18:17:03 EDT] Cleaned METARs — input: 7480 rows, kept: 5121 rows (local times recomputed)
[2025-09-12 18:34:25 EDT] Cleaned METARs — input: 9927 rows, kept: 6027 rows (local times recomputed)
[2025-09-12 18:44:52 EDT] Cleaned METARs — input: 12396 rows, kept: 6920 rows (local times recomputed)
[2025-09-12 18:50:00 EDT] Cleaned METARs — input: 14852 rows, kept: 7082 rows (last 48h per ICAO)
[2025-09-12 18:55:32 EDT] Cleaned METARs — input: 17308 rows, kept: 7350 rows (last 48h per ICAO)
[2025-09-12 19:15:46 EDT] Cleaned METARs — input: 19777 rows, kept: 9598 rows (last 48h per ICAO)
[2025-09-12 19:29:29 EDT] Cleaned METARs — input: 22248 rows, kept: 10617 rows (last 48h per ICAO)
[2025-09-12 19:42:19 EDT] Cleaned METARs — input: 24714 rows, kept: 11501 rows (last 48h per ICAO)
[2025-09-12 19:53:21 EDT] Cleaned METARs — input: 27158 rows, kept: 11786 rows (last 48h per ICAO)
[2025-09-12 20:45:41 EDT] Cleaned METARs — input: 29425 rows, kept: 14005 rows (last 48h per ICAO)
[2025-09-12 21:43:36 EDT] Cleaned METARs — input: 31858 rows, kept: 16435 rows (last 48h per ICAO)
[2025-09-12 22:07:36 EDT] Cleaned METARs — input: 34302 rows, kept: 18624 rows (last 48h per ICAO)
[2025-09-12 22:53:07 EDT] Cleaned METARs — input: 36707 rows, kept: 19945 rows (last 48h per ICAO)
[2025-09-12 22:56:46 EDT] Cleaned METARs — input: 39129 rows, kept: 20704 rows (last 48h per ICAO)
[2025-09-12 23:22:14 EDT] Cleaned METARs — input: 41556 rows, kept: 22405 rows (last 48h per ICAO)
[2025-09-12 23:38:31 EDT] Cleaned METARs — input: 43968 rows, kept: 23113 rows (last 48h per ICAO)
[2025-09-12 23:49:45 EDT] Cleaned METARs — input: 46378 rows, kept: 23784 rows (last 48h per ICAO)
[2025-09-13 00:00:26 EDT] Cleaned METARs — input: 48797 rows, kept: 25619 rows (last 48h per ICAO)
[2025-09-13 00:30:10 EDT] Cleaned METARs — input: 51197 rows, kept: 26934 rows (last 48h per ICAO)
[2025-09-13 00:43:56 EDT] Cleaned METARs — input: 53599 rows, kept: 27890 rows (last 48h per ICAO)
[2025-09-13 00:54:31 EDT] Cleaned METARs — input: 55982 rows, kept: 28182 rows (last 48h per ICAO)
[2025-09-13 01:13:47 EDT] Cleaned METARs — input: 58375 rows, kept: 30467 rows (last 48h per ICAO)
[2025-09-13 01:32:35 EDT] Cleaned METARs — input: 60757 rows, kept: 31576 rows (last 48h per ICAO)
[2025-09-13 01:43:36 EDT] Cleaned METARs — input: 63151 rows, kept: 32533 rows (last 48h per ICAO)
[2025-09-13 01:54:21 EDT] Cleaned METARs — input: 65522 rows, kept: 32796 rows (last 48h per ICAO)
[2025-09-13 02:18:52 EDT] Cleaned METARs — input: 67929 rows, kept: 35131 rows (last 48h per ICAO)
[2025-09-13 02:42:24 EDT] Cleaned METARs — input: 70321 rows, kept: 36263 rows (last 48h per ICAO)
[2025-09-13 02:53:00 EDT] Cleaned METARs — input: 72698 rows, kept: 36543 rows (last 48h per ICAO)
[2025-09-13 03:10:04 EDT] Cleaned METARs — input: 75096 rows, kept: 38911 rows (last 48h per ICAO)
[2025-09-13 03:26:38 EDT] Cleaned METARs — input: 77489 rows, kept: 40005 rows (last 48h per ICAO)
[2025-09-13 03:38:34 EDT] Cleaned METARs — input: 79885 rows, kept: 40508 rows (last 48h per ICAO)
[2025-09-13 03:49:50 EDT] Cleaned METARs — input: 82278 rows, kept: 41221 rows (last 48h per ICAO)
[2025-09-13 04:00:43 EDT] Cleaned METARs — input: 84680 rows, kept: 43087 rows (last 48h per ICAO)
